Del 1;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Vindkraftsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
8.4 Störning av signalsystem;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 är//VB|PRS|AKT//cop//3 vår//PS|UTR|SIN|DEF//nmod:poss//3 uppfattning//NN|UTR|SIN|IND|NOM//ROOT//3 att//SN//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 nu//AB//advmod//8 inte//AB//advmod//8 finns//VB|PRS|SFO//csubj//3 underlag//NN|NEU|SIN|IND|NOM//nsubj//8 för//PP//mark//12 att//IE//mark//12 bedöma//VB|INF|AKT//advcl//8 vilka//HD|UTR/NEU|PLU|IND//det//14 störningar//NN|UTR|PLU|IND|NOM//nsubj//18 som//KN//cc//16 vindkraftverk//NN|NEU|PLU|IND|NOM//acl:relcl//14 kan//VB|PRS|AKT//aux//18 innebära//VB|INF|AKT//ccomp//12 för//PP//case//22 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 elektromagnetiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 signalsystem//NN|NEU|PLU|IND|NOM//obl//18 .//MID//punct//3
8.4 Störning av signalsystem;Frågan//NN|UTR|SIN|DEF|NOM//nsubj//26 är//VB|PRS|AKT//cop//26 komplicerad//PC|PRF|UTR|SIN|IND|NOM//parataxis//3 och//KN//cc//28 behöver//VB|PRS|AKT//aux//30 närmare//AB|KOM//advmod//30 utredas//VB|INF|SFO//conj//26 .//MAD//punct//26
8.4 Störning av signalsystem;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 att//SN//mark//6 Post//PM|NOM//nsubj:pass//6 &//KN|AN//cc//5 Telestyrelsen//PM|NOM//conj//3 ges//VB|PRS|SFO//ccomp//1 i//PP//case//8 uppdrag//NN|NEU|SIN|IND|NOM//obl//6 att//IE//mark//13 tillsammans//AB//advmod//12 med//PP//case//12 Energimyndigheten//NN|UTR|SIN|DEF|NOM//obl//13 utreda//VB|INF|AKT//advcl//6 vilka//HD|UTR/NEU|PLU|IND//det//15 risker//NN|UTR|PLU|IND|NOM//obj//13 som//HP|-|-|-//nsubj//17 finns//VB|PRS|SFO//acl:relcl//15 för//PP//mark//22 att//SN//mark//22 vindkraftverk//NN|NEU|PLU|IND|NOM//nsubj//22 kan//VB|PRS|AKT//aux//22 störa//VB|INF|AKT//advcl//17 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 elektromagnetiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 signalsystem//NN|NEU|PLU|IND|NOM//obj//22 .//MAD//punct//1
8.4 Störning av signalsystem;I//PP//case//28 arbetet//NN|NEU|SIN|DEF|NOM//obl//30 bör//VB|PRS|AKT//aux//30 nyttjas//VB|INF|SFO//parataxis//1 de//DT|UTR/NEU|PLU|DEF//det//32 resultat//NN|NEU|PLU|IND|NOM//nsubj:pass//30 som//HP|-|-|-//nsubj//34 kommer//VB|PRS|AKT//acl:relcl//32 fram//PL//advmod//34 i//PP//case//38 Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//38 utredning//NN|UTR|SIN|IND|NOM//obl//34 av//PP//mark//44 om//SN//mark//44 de//DT|UTR/NEU|PLU|DEF//det//43 militära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 radiolänkstråken//NN|NEU|PLU|DEF|NOM//nsubj:pass//44 störs//VB|PRS|SFO//acl//38 av//PP//case//46 vindkraftverk//NN|NEU|PLU|IND|NOM//obl:agent//44 .//MAD//punct//1
8.4 Störning av signalsystem;Med//PP//case//1 stöd//NN|NEU|SIN|IND|NOM//obl//9 av//PP//case//4 genomförda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 studier//NN|UTR|PLU|IND|NOM//nmod//1 bör//VB|PRS|AKT//aux//9 Post//PM|NOM//nsubj//9 &//KN|AN//cc//8 Telestyrelsen//PM|NOM//conj//6 överväga//VB|INF|AKT//ROOT//9 om//SN//mark//12 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//12 behövs//VB|PRS|SFO//advcl//9 några//DT|UTR/NEU|PLU|IND//det//15 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//15 hänsynsregler//NN|UTR|PLU|IND|NOM//nsubj:pass//12 och//KN//cc//20 i//PP//case//19 så//AB//amod//19 fall//NN|NEU|SIN|IND|NOM//obl//20 lämna//VB|INF|AKT//conj//12 förslag//NN|NEU|SIN|IND|NOM//obj//20 till//PP//case//23 sådana//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//20 .//MAD//punct//9

8.5 Säkerhetsavstånd;8.5.1//RG|NOM//nmod//1 Lägesrapporten//NN|UTR|SIN|DEF|NOM//ROOT//1
8.5 Säkerhetsavstånd;I//PP//case//1 Lägesrapporten//NN|UTR|SIN|DEF|NOM//obl//2 behandlas//VB|PRS|SFO//ROOT//2 bara//AB//advmod//5 översiktligt//AB|POS//amod//5 säkerhetsfrågor//NN|UTR|PLU|IND|NOM//nsubj:pass//2 som//HP|-|-|-//nsubj:pass//9 kan//VB|PRS|AKT//aux//9 behöva//VB|INF|AKT//aux//9 beaktas//VB|INF|SFO//acl:relcl//5 vid//PP//case//11 lokalisering//NN|UTR|SIN|IND|NOM//obl//9 av//PP//case//13 vindkraftverk//NN|NEU|PLU|IND|NOM//nmod//11 .//MAD//punct//2
8.5 Säkerhetsavstånd;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 pekar//VB|PRS|AKT//ROOT//1 på//PP//mark//10 att//SN//mark//10 man//PN|UTR|SIN|IND|SUB//nsubj//10 vid//PP//case//6 lokaliseringen//NN|UTR|SIN|DEF|NOM//obl//10 av//PP//case//8 vindkraftverk//NN|NEU|PLU|IND|NOM//nmod//6 behöver//VB|PRS|AKT//aux//10 beakta//VB|INF|AKT//ccomp//1 risken//NN|UTR|SIN|DEF|NOM//obj//10 för//PP//case//13 olyckor//NN|UTR|PLU|IND|NOM//nmod//11 som//HP|-|-|-//nsubj//16 kan//VB|PRS|AKT//aux//16 medföra//VB|INF|AKT//acl:relcl//13 skador//NN|UTR|PLU|IND|NOM//obj//16 i//PP//case//21 ett//DT|NEU|SIN|IND//det//21 vindkraftverks//NN|NEU|SIN|IND|GEN//amod//21 omgivning//NN|UTR|SIN|IND|NOM//obl//16 och//KN//cc//26 att//SN//mark//26 man//PN|UTR|SIN|IND|SUB//nsubj//26 ofta//AB|POS//advmod//26 tillämpar//VB|PRS|AKT//conj//16 de//DT|UTR/NEU|PLU|DEF//det//28 säkerhetsavstånd//NN|NEU|PLU|IND|NOM//obj//26 som//HP|-|-|-//nsubj//31 är//VB|PRS|AKT//cop//31 rekommenderade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//28 i//PP//case//35 Boverkets//PM|GEN//nmod:poss//35 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//35 råd//NN|NEU|SIN|IND|NOM//obl//31 1995:1//RG|NOM//nmod//35 –//NN|AN//punct//38 Etablering//NN|UTR|SIN|IND|NOM//nmod//11 av//PP//case//40 vindkraft//NN|UTR|SIN|IND|NOM//nmod//38 på//PP//case//42 land//NN|NEU|SIN|IND|NOM//nmod//38 .//MAD//punct//1
8.5 Säkerhetsavstånd;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 konstaterar//VB|PRS|AKT//ROOT//1 vidare//AB|KOM//compound:prt//1 att//SN//mark//4 vindkraftverk//NN|NEU|PLU|IND|NOM//obl//1 ,//MID//punct//9 som//KN//case//9 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 vertikala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 element//NN|NEU|PLU|IND|NOM//appos//4 ,//MID//punct//14 kan//VB|PRS|AKT//aux//14 vara//VB|INF|AKT//cop//14 ett//DT|NEU|SIN|IND//det//14 hinder//NN|NEU|SIN|IND|NOM//conj//1 för//PP//case//16 flygplan//NN|NEU|PLU|IND|NOM//nmod//14 och//KN//cc//22 att//SN//mark//22 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//22 kring//PP//case//21 flygplatser//NN|UTR|PLU|IND|NOM//obl//22 finns//VB|PRS|SFO//conj//1 krav//NN|NEU|PLU|IND|NOM//obj//22 på//PP//mark//30 att//SN//mark//30 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 ytor//NN|UTR|PLU|IND|NOM//nsubj//30 skall//VB|PRS|AKT//aux//30 vara//VB|INF|AKT//cop//30 fria//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//23 från//PP//case//32 hinder//NN|NEU|PLU|IND|NOM//obl//30 .//MAD//punct//22
8.5 Säkerhetsavstånd;Vid//PP//case//35 lokalisering//NN|UTR|SIN|IND|NOM//nmod//42 till//PP//advmod//39 havs//NN|NEU|SIN|IND|GEN//fixed//36 kan//VB|PRS|AKT//aux//39 vindkraftverk//NN|NEU|PLU|IND|NOM//nmod//35 vara//VB|INF|AKT//cop//42 ett//DT|NEU|SIN|IND//det//42 hinder//NN|NEU|SIN|IND|NOM//obl//22 för//PP//case//44 båttrafik//NN|UTR|SIN|IND|NOM//nmod//42 och//KN//cc//46 innebära//VB|INF|AKT//conj//22 kollisionsrisker//NN|UTR|PLU|IND|NOM//obj//46 .//MAD//punct//1
8.5 Säkerhetsavstånd;Fyrar//NN|UTR|PLU|IND|NOM//nsubj:pass//51 kan//VB|PRS|AKT//aux//51 skymmas//VB|INF|SFO//parataxis//1 .//MAD//punct//51
8.5 Säkerhetsavstånd;Sjöräddningsinsatser//NN|UTR|PLU|IND|NOM//nsubj:pass//57 från//PP//case//55 helikopter//NN|UTR|SIN|IND|NOM//nmod//53 kan//VB|PRS|AKT//aux//57 försvåras//VB|INF|SFO//conj//51 i//PP//case//59 anslutning//NN|UTR|SIN|IND|NOM//obl//57 till//PP//case//62 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//62 grupper//NN|UTR|PLU|IND|NOM//obl//57 av//PP//case//64 vindkraftverk//NN|NEU|PLU|IND|NOM//nmod//62 .//MAD//punct//57
8.5 Säkerhetsavstånd;Remissvar//NN|NEU|SIN|IND|NOM//ROOT//0
8.5 Säkerhetsavstånd;Flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//1 remissinstanser//NN|UTR|PLU|IND|NOM//nsubj//2 anser//VB|PRS|AKT//ROOT//2 att//SN//mark//12 de//DT|UTR/NEU|PLU|DEF//det//5 rekommendationer//NN|UTR|PLU|IND|NOM//nsubj:pass//12 om//PP//case//7 säkerhetsavstånd//NN|NEU|PLU|IND|NOM//nmod//5 som//HP|-|-|-//nsubj:pass//10 nu//AB//advmod//10 tillämpas//VB|PRS|SFO//acl:relcl//7 bör//VB|PRS|AKT//aux//12 ses//VB|INF|SFO//ccomp//2 över//PL//compound:prt//12 mot//PP//case//15 bakgrund//NN|UTR|SIN|IND|NOM//obl//12 av//PP//case//18 de//DT|UTR/NEU|PLU|DEF//det//18 erfarenheter//NN|UTR|PLU|IND|NOM//obl//12 som//HP|-|-|-//nsubj//21 nu//AB//advmod//21 finns//VB|PRS|SFO//acl:relcl//18 om//SN//case//23 vindkraftverk//NN|NEU|PLU|IND|NOM//obl//21 i//PP//advmod//21 drift//NN|UTR|SIN|IND|NOM//fixed//24 .//MAD//punct//2
8.5 Säkerhetsavstånd;8.5.2//RG|NOM//nmod:poss//28 Risker//NN|UTR|PLU|IND|NOM//parataxis//2 och//KN//cc//30 rekommenderade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//28 säkerhetsavstånd//NN|NEU|PLU|IND|NOM//obj//30
8.5 Säkerhetsavstånd;De//DT|UTR/NEU|PLU|DEF//det//1 risker//NN|UTR|PLU|IND|NOM//nsubj//45 för//PP//case//3 omgivningen//NN|UTR|SIN|DEF|NOM//nmod//1 till//PP//case//7 följd//NN|UTR|SIN|IND|NOM//fixed//4 av//PP//case//7 olyckshändelser//NN|UTR|PLU|IND|NOM//nmod//1 vid//PP//case//9 vindkraftverk//NN|NEU|PLU|IND|NOM//nmod//7 som//HP|-|-|-//nsubj:pass//12 främst//AB|SUV//advmod//12 diskuteras//VB|PRS|SFO//acl:relcl//1 är//VB|PRS|AKT//cop//1 att//SN//mark//17 delar//NN|UTR|PLU|IND|NOM//nsubj//17 kan//VB|PRS|AKT//aux//17 lossna//VB|INF|AKT//csubj//1 från//PP//case//19 rotorbladen//NN|NEU|PLU|DEF|NOM//obl//17 ,//MID//punct//17 liksom//PP//case//22 is//NN|UTR|SIN|IND|NOM//obl//17 som//HP|-|-|-//nsubj:pass//25 har//VB|PRS|AKT//aux//25 bildats//VB|SUP|SFO//acl:relcl//22 på//PP//case//27 bladen//NN|NEU|PLU|DEF|NOM//obl//25 ,//MID//punct//1 och//KN//cc//30 slungas//VB|PRS|SFO//conj//1 iväg//PL//compound:prt//30 så//AB//mark//35 att//SN//fixed//32 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//35 skadar//VB|PRS|AKT//advcl//30 människor//NN|UTR|PLU|IND|NOM//obj//35 eller//KN//cc//38 egendom//NN|UTR|SIN|IND|NOM//conj//36 .//MAD//punct//1
8.5 Säkerhetsavstånd;Skador//NN|UTR|PLU|IND|NOM//nmod//1 i//PP//case//42 omgivningen//NN|UTR|SIN|DEF|NOM//nmod//40 kan//VB|PRS|AKT//aux//45 också//AB//advmod//45 uppkomma//VB|INF|AKT//ROOT//45 om//PP//case//48 ett//DT|NEU|SIN|IND//det//48 vindkraftverk//NN|NEU|SIN|IND|NOM//obl//45 skulle//VB|PRT|AKT//aux//50 falla//VB|INF|AKT//conj//45 .//MAD//punct//45
8.5 Säkerhetsavstånd;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 rapporter//NN|UTR|PLU|IND|NOM//nsubj//1 om//PP//mark//9 att//SN//mark//9 blad//NN|NEU|PLU|IND|NOM//nsubj//9 ///MID//cc//7 bladdelar//NN|UTR|PLU|IND|NOM//conj//5 har//VB|PRS|AKT//aux//9 lossnat//VB|SUP|AKT//acl//2 och//KN//cc//14 att//SN//mark//14 isbitar//NN|UTR|PLU|IND|NOM//nsubj:pass//14 har//VB|PRS|AKT//aux//14 slungats//VB|SUP|SFO//conj//9 iväg//PL//compound:prt//14 från//PP//case//17 vindkraftverk//NN|NEU|PLU|IND|NOM//obl//14 på//PP//case//23 mer//AB|KOM//advmod//21 än//KN//fixed//19 300//RG|NOM//nummod//22 m//NN|AN//nmod//23 avstånd//NN|NEU|SIN|IND|NOM//obl//14 .//MAD//punct//1
8.5 Säkerhetsavstånd;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//27 har//VB|PRS|AKT//aux//27 publicerats//VB|SUP|SFO//parataxis//1 uppgifter//NN|UTR|PLU|IND|NOM//obj//27 också//AB//advmod//31 om//PP//case//31 brand//NN|UTR|SIN|IND|NOM//obl//27 och//KN//cc//37 om//PP//mark//37 att//SN//mark//37 torn//NN|NEU|PLU|IND|NOM//nsubj//37 har//VB|PRS|AKT//aux//37 kollapsat//VB|SUP|AKT//conj//27 .//MID//punct//37
8.5 Säkerhetsavstånd;Så//AB//advmod//40 vitt//AB|POS//advmod//37 vi//PN|UTR|PLU|DEF|SUB//nsubj//42 vet//VB|PRS|AKT//acl:relcl//40 finns//VB|PRS|SFO//conj//27 dock//AB//advmod//43 inte//AB//advmod//46 dokumenterat//PC|PRF|NEU|SIN|IND|NOM//xcomp//43 att//SN//mark//53 någon//DT|UTR|SIN|IND//det//49 människa//NN|UTR|SIN|IND|NOM//nsubj:pass//53 i//PP//case//51 omgivningen//NN|UTR|SIN|DEF|NOM//nmod//49 har//VB|PRS|AKT//aux//53 skadats//VB|SUP|SFO//ccomp//46 på//PP//case//57 grund//NN|UTR|SIN|IND|NOM//fixed//54 av//PP//fixed//54 olyckshändelser//NN|UTR|PLU|IND|NOM//obl//53 vid//PP//case//59 vindkraftverk//NN|NEU|PLU|IND|NOM//nmod//57 .//MAD//punct//27
8.5 Säkerhetsavstånd;I//PP//case//3 Boverkets//PM|GEN//nmod:poss//3 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 råd//NN|NEU|SIN|IND|NOM//obl//5 1995:1//RG|NOM//nsubj//5 finns//VB|PRS|SFO//ROOT//5 angivet//PC|PRF|NEU|SIN|IND|NOM//advmod//5 ett//DT|NEU|SIN|IND//det//9 lämpligt//JJ|POS|NEU|SIN|IND|NOM//amod//9 säkerhetsavstånd//NN|NEU|SIN|IND|NOM//nsubj//5 till//PP//case//11 byggnader//NN|UTR|PLU|IND|NOM//obl//5 och//KN//cc//13 platser//NN|UTR|PLU|IND|NOM//conj//11 där//HA//advmod//16 människor//NN|UTR|PLU|IND|NOM//nsubj//16 vistas//VB|PRS|SFO//acl:relcl//13 oskyddat//AB|POS//xcomp//16 och//KN//cc//26 ofta//AB|POS//advmod//26 eller//KN//cc//26 där//HA//advmod//26 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 skador//NN|UTR|PLU|IND|NOM//nsubj//26 kan//VB|PRS|AKT//aux//26 uppkomma//VB|INF|AKT//conj//16 .//MAD//punct//5
8.5 Säkerhetsavstånd;Tillämpningen//NN|UTR|SIN|DEF|NOM//nsubj//34 av//PP//case//32 dessa//DT|UTR/NEU|PLU|DEF//det//32 rekommenderade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//32 säkerhetsavstånd//NN|NEU|PLU|IND|NOM//nmod//28 har//VB|PRS|AKT//aux//34 blivit//VB|SUP|AKT//parataxis//5 strikt//JJ|POS|UTR|SIN|IND|NOM//advmod//34 och//KN//cc//39 oftast//AB|SUV//advmod//39 inte//AB//advmod//39 anpassad//PC|PRF|UTR|SIN|IND|NOM//conj//34 till//PP//case//43 de//DT|UTR/NEU|PLU|DEF//det//43 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 förhållandena//NN|NEU|PLU|DEF|NOM//obl//39 .//MAD//punct//34
8.5 Säkerhetsavstånd;Hur//HA//advmod//48 säkerhetsavstånden//NN|NEU|PLU|IND|NOM//nsubj:pass//48 skall//VB|PRS|AKT//aux//48 tillämpas//VB|INF|SFO//parataxis//34 i//PP//case//50 områden//NN|NEU|PLU|IND|NOM//obl//48 med//PP//case//53 annan//JJ|POS|UTR|SIN|IND|NOM//amod//53 verksamhet//NN|UTR|SIN|IND|NOM//nmod//50 som//HP|-|-|-//nsubj//55 innebär//VB|PRS|AKT//acl:relcl//53 säkerhetsrisker//NN|UTR|PLU|IND|NOM//obj//55 ,//MID//punct//61 bland//PP//case//61 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//58 i//PP//case//61 hamnområden//NN|NEU|PLU|IND|NOM//obl//55 ,//MID//punct//48 har//VB|PRS|AKT//aux//64 vållat//VB|SUP|AKT//conj//48 diskussioner//NN|UTR|PLU|IND|NOM//obj//64 .//MAD//punct//34
8.5 Säkerhetsavstånd;Säkerhetsavstånd//NN|NEU|PLU|IND|NOM//nsubj//1 finns//VB|PRS|SFO//ROOT//1 också//AB//advmod//1 rekommenderade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//1 för//PP//case//6 vindkraftverks//NN|NEU|SIN|IND|GEN//amod//6 placering//NN|UTR|SIN|IND|NOM//obl//3 vid//PP//case//9 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 vägar//NN|UTR|PLU|IND|NOM//obl//3 ,//MID//punct//11 järnvägar//NN|UTR|PLU|IND|NOM//conj//9 och//KN//cc//13 kraftledningar//NN|UTR|PLU|IND|NOM//conj//9 .//MAD//punct//1

8.5 Säkerhetsavstånd / Säkerhetsavstånd i Boverkets allmänna råd 1995:1.;De//DT|UTR/NEU|PLU|DEF//det//2 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 råden//NN|NEU|PLU|DEF|NOM//nsubj//3 behandlar//VB|PRS|AKT//ROOT//3 också//AB//advmod//3 mer//AB|KOM//advmod//6 allmänt//AB|POS//advmod//3 vindkraftverkens//NN|UTR|SIN|DEF|GEN//nmod:poss//8 placering//NN|UTR|SIN|IND|NOM//obj//3 med//PP//case//12 hänsyn//NN|UTR|SIN|IND|NOM//fixed//9 till//PP//fixed//9 flygsäkerhet//NN|UTR|SIN|IND|NOM//nmod//8 ,//MID//punct//14 sjötrafik//NN|UTR|SIN|IND|NOM//conj//12 och//KN//cc//16 påverkan//NN|UTR|SIN|IND|NOM//conj//12 på//PP//case//19 elektromagnetiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 system//NN|NEU|PLU|IND|NOM//nmod//16 .//MAD//punct//3
8.5 Säkerhetsavstånd / Säkerhetsavstånd i Boverkets allmänna råd 1995:1.;8.5.3//RG|NOM//nummod//22 Överväganden//NN|NEU|PLU|IND|NOM//parataxis//3 och//KN//cc//24 förslag//NN|NEU|PLU|IND|NOM//conj//22
8.5 Säkerhetsavstånd / Säkerhetsavstånd i Boverkets allmänna råd 1995:1.;I//PP//case//1 svaret//NN|NEU|SIN|DEF|NOM//obl//10 på//PP//case//4 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//4 enkät//NN|UTR|SIN|IND|NOM//nmod//1 i//PP//case//7 första//RO|NOM//amod//7 etappen//NN|UTR|SIN|DEF|NOM//nmod//4 av//PP//case//9 arbetet//NN|NEU|SIN|DEF|NOM//nmod//7 framförde//VB|PRT|AKT//ROOT//10 Boverket//NN|NEU|SIN|DEF|NOM//nsubj//10 att//SN//mark//15 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//15 kan//VB|PRS|AKT//aux//15 finnas//VB|INF|SFO//ccomp//10 anledning//NN|UTR|SIN|IND|NOM//obj//15 att//IE//mark//18 se//VB|INF|AKT//acl//16 över//PL//case//20 de//PN|UTR/NEU|PLU|DEF|SUB//obl//18 i//PP//case//24 de//DT|UTR/NEU|PLU|DEF//det//24 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 råden//NN|NEU|PLU|DEF|NOM//obl//18 rekommenderade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//10 säkerhetsavstånden//NN|NEU|PLU|IND|NOM//obj//25 mot//PP//case//28 bakgrund//NN|UTR|SIN|IND|NOM//obl//25 av//PP//case//31 de//DT|UTR/NEU|PLU|DEF//det//31 erfarenheter//NN|UTR|PLU|IND|NOM//obl//25 som//HP|-|-|-//nsubj//34 nu//AB//advmod//34 finns//VB|PRS|SFO//acl:relcl//31 om//PP//case//36 vindkraftverk//NN|NEU|PLU|IND|NOM//obl//34 .//MAD//punct//10
8.5 Säkerhetsavstånd / Säkerhetsavstånd i Boverkets allmänna råd 1995:1.;Vi//PN|UTR|PLU|DEF|SUB//det//39 delar//VB|PRS|AKT//parataxis//10 den//DT|UTR|SIN|DEF//det//41 bedömningen//NN|UTR|SIN|DEF|NOM//obj//39 .//MAD//punct//41
8.5 Säkerhetsavstånd / Säkerhetsavstånd i Boverkets allmänna råd 1995:1.;I//PP//case//46 ett//DT|NEU|SIN|IND//det//46 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//46 arbete//NN|NEU|SIN|IND|NOM//obl//49 bör//VB|PRS|AKT//aux//49 man//PN|UTR|SIN|IND|SUB//nsubj//49 ta//VB|INF|AKT//conj//10 del//NN|UTR|SIN|IND|NOM//obj//49 av//PP//case//53 det//DT|NEU|SIN|DEF//det//53 arbete//NN|NEU|SIN|IND|NOM//nmod//50 som//HP|-|-|-//nsubj//55 pågår//VB|PRS|AKT//acl:relcl//53 om//PP//case//57 EU-standarder//NN|UTR|PLU|IND|NOM//obl//55 för//PP//case//59 vindkraftverk//NN|NEU|PLU|IND|NOM//nmod//57 .//MAD//punct//49 _//PM|NOM//nmod//62 _//PM|NOM//nmod//63 _//PM|NOM//nmod//65 _//PM|NOM//nmod//65 _//PM|NOM//appos//49
8.5 Säkerhetsavstånd / Säkerhetsavstånd i Boverkets allmänna råd 1995:1.;Vid//PP//case//2 en//DT|UTR|SIN|IND//det//2 översyn//NN|UTR|SIN|IND|NOM//obl//6 av//PP//case//4 säkerhetsfrågorna//NN|UTR|PLU|DEF|NOM//nmod//2 bör//VB|PRS|AKT//aux//6 prövas//VB|INF|SFO//ROOT//6 om//SN//mark//12 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//12 är//VB|PRS|AKT//cop//12 det//DT|NEU|SIN|DEF//expl//12 mest//AB|SUV//advmod//12 ändamålsenliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//ccomp//6 att//IE//mark//16 som//HP|-|-|-//nsubj//16 nu//AB//advmod//16 rekommendera//VB|INF|AKT//acl//12 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 generella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 säkerhetsavstånd//NN|NEU|PLU|IND|NOM//obj//16 .//MAD//punct//6
8.5 Säkerhetsavstånd / Säkerhetsavstånd i Boverkets allmänna råd 1995:1.;Detta//PN|NEU|SIN|DEF|SUB/OBJ//parataxis//6 med//PP//case//25 hänsyn//NN|UTR|SIN|IND|NOM//fixed//22 till//PP//fixed//22 risken//NN|UTR|SIN|DEF|NOM//nmod//21 för//PP//mark//28 att//IE//mark//28 få//VB|INF|AKT//acl//25 en//DT|UTR|SIN|IND//det//32 alltför//AB//advmod//31 strikt//JJ|POS|UTR|SIN|IND|NOM//amod//32 tillämpning//NN|UTR|SIN|IND|NOM//obj//28 av//PP//case//36 de//DT|UTR/NEU|PLU|DEF//det//36 rekommenderade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//36 värdena//NN|NEU|PLU|DEF|NOM//nmod//32 .//MAD//punct//6
8.5 Säkerhetsavstånd / Säkerhetsavstånd i Boverkets allmänna råd 1995:1.;Ett//DT|NEU|SIN|IND//det//39 alternativ//NN|NEU|SIN|IND|NOM//appos//6 som//HP|-|-|-//nsubj:pass//42 bör//VB|PRS|AKT//aux//42 övervägas//VB|INF|SFO//acl:relcl//39 är//VB|PRS|AKT//cop//47 att//IE//mark//47 i//PP//advmod//47 stället//NN|NEU|SIN|DEF|NOM//fixed//45 lägga//VB|INF|AKT//advcl//6 fast//PL//compound:prt//47 en//DT|UTR|SIN|IND//det//50 checklista//NN|UTR|SIN|IND|NOM//obj//47 med//PP//case//52 frågor//NN|UTR|PLU|IND|NOM//nmod//50 som//HP|-|-|-//nsubj//55 kan//VB|PRS|AKT//aux//55 ligga//VB|INF|AKT//acl:relcl//52 till//PP//mark//60 grund//NN|UTR|SIN|IND|NOM//fixed//56 för//PP//fixed//56 att//IE//mark//60 bedöma//VB|INF|AKT//advcl//55 risksituationen//NN|UTR|SIN|DEF|NOM//obj//60 i//PP//case//65 varje//DT|UTR/NEU|SIN|IND//det//65 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//65 fall//NN|NEU|SIN|IND|NOM//nmod//61 .//MAD//punct//6
