Nya påföljder;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Påföljdsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
Bilaga 9 / Kvalificerad övervakning för ungdomar – ett diskussionsunderlag till Påföljdsutredningen Promemoria utarbetad av Margareta Wihlborg vid Statens institutionsstyrelse Inledning;Ansvaret//NN|NEU|SIN|DEF|NOM//nsubj//109 för//PP//case//104 verkställigheten//NN|UTR|SIN|DEF|NOM//nmod//102 ska//VB|PRS|AKT//aux//109 i//PP//case//108 detta//DT|NEU|SIN|DEF//det//108 förslag//NN|NEU|SIN|IND|NOM//obl//109 ligga//VB|INF|AKT//parataxis//84 på//PP//case//111 SiS.//PM|NOM//obl//109
Bilaga 9 / Kvalificerad övervakning för ungdomar – ett diskussionsunderlag till Påföljdsutredningen Promemoria utarbetad av Margareta Wihlborg vid Statens institutionsstyrelse Inledning;Förslaget//NN|NEU|SIN|DEF|NOM//ROOT//0 om//PP//mark//7 hur//HA//advmod//7 den//DT|UTR|SIN|DEF//det//5 kvalificerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//5 övervakningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//7 ska//VB|PRS|AKT//aux//7 utformas//VB|INF|SFO//acl//0 har//VB|PRS|AKT//aux//9 tagits//VB|SUP|SFO//xcomp//7 fram//PL//advmod//9 i//PP//case//12 samarbete//NN|NEU|SIN|IND|NOM//obl//9 med//PP//case//16 Påföljdsutredningens//PM|GEN//nmod:poss//15 sekreterare//NN|UTR|SIN|IND|NOM//nmod//16 Lars//PM|NOM//obl//9 Wallinder//PM|NOM//flat:name//16 ,//MID//punct//16 chefsjuristen//NN|UTR|SIN|DEF|NOM//nmod//20 Åsa//PM|NOM//obl//21 Hård//PM|NOM//appos//16 af//PP//case//23 Segerstad//PM|NOM//nmod//16 och//KN//cc//25 utvecklingsdirektören//NN|UTR|SIN|DEF|NOM//nmod//26 Nils//PM|NOM//conj//16 Åkesson//PM|NOM//flat:name//26 .//MAD//punct//0

Bilaga 9 / Kort om kvalificerad övervakning;Pojkar//NN|UTR|PLU|IND|NOM//nsubj:pass//21 och//KN//cc//2 flickor//NN|UTR|PLU|IND|NOM//conj//0 i//PP//case//4 åldrarna//NN|UTR|PLU|DEF|NOM//nmod//0 15–17//RG|NOM//nummod//6 år//NN|NEU|PLU|IND|NOM//conj//0 ,//MID//punct//6 som//HP|-|-|-//nsubj//9 begått//VB|SUP|AKT//acl:relcl//6 brott//NN|NEU|SIN|IND|NOM//obj//9 med//PP//case//14 ett//DT|NEU|SIN|IND//det//14 högt//JJ|POS|NEU|SIN|IND|NOM//amod//14 straffvärde//NN|NEU|SIN|IND|NOM//obl//9 och//KN//cc//18 med//PP//case//18 upprepade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//18 återfall//NN|NEU|PLU|IND|NOM//conj//14 ska//VB|PRS|AKT//aux//21 kunna//VB|INF|AKT//aux//21 dömas//VB|INF|SFO//ROOT//21 till//PP//case//24 kvalificerad//PC|PRF|UTR|SIN|IND|NOM//amod//24 övervakning//NN|UTR|SIN|IND|NOM//obl//21 mellan//PP//case//29 tre//RG|NOM//nummod//29 ///MID//cc//28 sex//RG|NOM//conj//26 månader//NN|UTR|PLU|IND|NOM//nmod//24 och//KN//cc//32 ett//RG|NEU|SIN|IND|NOM//nummod//32 år//NN|NEU|SIN|IND|NOM//conj//29 .//MAD//punct//21
Bilaga 9 / Kort om kvalificerad övervakning;Frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//50 om//PP//mark//39 huruvida//SN//mark//39 den//DT|UTR|SIN|DEF//det//39 lägsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//39 tidsgränsen//NN|UTR|SIN|DEF|NOM//acl//34 för//PP//case//42 kvalificerad//PC|PRF|UTR|SIN|IND|NOM//amod//42 övervakning//NN|UTR|SIN|IND|NOM//nmod//39 ska//VB|PRS|AKT//aux//48 vara//VB|INF|AKT//cop//48 tre//RG|NOM//nummod//48 eller//KN//cc//47 sex//RG|NOM//conj//45 månader//NN|UTR|PLU|IND|NOM//conj//34 får//VB|PRS|AKT//aux//50 diskuteras//VB|INF|SFO//parataxis//21 utifrån//PP//case//54 påföljdens//NN|UTR|SIN|DEF|GEN//nmod:poss//54 önskade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//54 tillämpningsområde//NN|NEU|SIN|IND|NOM//obl//50 .//MAD//punct//50
Bilaga 9 / Kort om kvalificerad övervakning;SiS//PM|NOM//nsubj//57 ansvarar//VB|PRS|AKT//parataxis//50 för//PP//case//59 verkställigheten//NN|UTR|SIN|DEF|NOM//obl//57 ,//MID//punct//59 som//HP|-|-|-//nsubj:pass//62 utformas//VB|PRS|SFO//acl:relcl//59 och//KN//cc//64 genomförs//VB|PRS|SFO//conj//62 i//PP//case//68 samarbete//NN|NEU|SIN|IND|NOM//fixed//65 med//PP//case//68 socialtjänsten//NN|UTR|SIN|DEF|NOM//obl//64 i//PP//case//72 den//DT|UTR|SIN|DEF//det//72 unges//JJ|POS|MAS|SIN|DEF|GEN//amod//72 hemkommun//NN|UTR|SIN|IND|NOM//nmod//68 .//MAD//punct//50
Bilaga 9 / Kort om kvalificerad övervakning;Verkställigheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//75 inleds//VB|PRS|SFO//parataxis//50 med//PP//mark//81 att//SN//mark//81 den//DT|UTR|SIN|DEF//det//79 unge//JJ|POS|MAS|SIN|DEF|NOM//nsubj//81 ska//VB|PRS|AKT//aux//81 träffa//VB|INF|AKT//advcl//75 ett//DT|NEU|SIN|IND//det//84 kvalificerat//PC|PRF|NEU|SIN|IND|NOM//amod//84 team//NN|NEU|SIN|IND|NOM//obj//81 inom//PP//case//86 SiS//PM|NOM//obl//81 som//HP|-|-|-//nsubj//88 kartlägger//VB|PRS|AKT//acl:relcl//86 den//DT|UTR|SIN|DEF//det//91 unges//JJ|POS|MAS|SIN|DEF|GEN//amod//91 situation//NN|UTR|SIN|IND|NOM//obj//88 ,//MID//punct//93 familjeförhållanden//NN|NEU|PLU|IND|NOM//conj//91 ,//MID//punct//95 riskfaktorer//NN|UTR|PLU|IND|NOM//conj//91 för//PP//case//97 återfall//NN|NEU|PLU|IND|NOM//nmod//95 i//PP//case//99 brott//NN|NEU|PLU|IND|NOM//nmod//97 och//KN//cc//102 fungerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//102 områden//NN|NEU|PLU|IND|NOM//conj//99 .//MAD//punct//50
Bilaga 9 / Kort om kvalificerad övervakning;Efter//PP//case//107 max//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nummod//107 fyra//RG|NOM//nummod//107 veckor//NN|UTR|PLU|IND|NOM//obl//110 ska//VB|PRS|AKT//aux//110 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//110 finnas//VB|INF|SFO//parataxis//50 en//DT|UTR|SIN|IND//det//113 individuell//JJ|POS|UTR|SIN|IND|NOM//amod//113 plan//NN|UTR|SIN|IND|NOM//nsubj//110 för//PP//case//115 verkställigheten//NN|UTR|SIN|DEF|NOM//nmod//113 ,//MID//punct//115 som//HP|-|-|-//nsubj:pass//118 tagits//VB|SUP|SFO//acl:relcl//115 fram//PL//advmod//118 tillsammans//AB//advmod//123 med//PP//mark//123 den//DT|UTR|SIN|DEF//det//123 dömde//PC|PRF|MAS|SIN|DEF|NOM//obl//118 och//KN//cc//125 socialtjänsten//NN|UTR|SIN|DEF|NOM//conj//123 .//MAD//punct//21
Bilaga 9 / Kort om kvalificerad övervakning;Den//DT|UTR|SIN|DEF//nsubj//128 dömde//PC|PRF|MAS|SIN|DEF|NOM//parataxis//21 har//VB|PRS|AKT//aux//132 sedan//AB//mark//132 att//IE//mark//132 följa//VB|INF|AKT//conj//21 planen//NN|UTR|SIN|DEF|NOM//obj//132 .//MAD//punct//21
Bilaga 9 / Kort om kvalificerad övervakning;Två//RG|NOM//nummod//1 gånger//NN|UTR|PLU|IND|NOM//obl//9 per//PP//case//3 vecka//NN|UTR|SIN|IND|NOM//nmod//1 under//PP//case//6 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 verkställigheten//NN|UTR|SIN|DEF|NOM//nmod//1 ska//VB|PRS|AKT//aux//9 den//DT|UTR|SIN|DEF//nsubj//9 dömde//PC|PRF|MAS|SIN|DEF|NOM//ROOT//9 träffa//VB|INF|AKT//xcomp//9 en//DT|UTR|SIN|IND//det//12 koordinator//NN|UTR|SIN|IND|NOM//obj//10 (//PAD//punct//14 övervakare//NN|UTR|SIN|IND|NOM//appos//12 ///MID//cc//16 kontaktperson//NN|UTR|SIN|IND|NOM//conj//14 )//PAD//punct//14 .//MAD//punct//12
Bilaga 9 / Kort om kvalificerad övervakning;"Koordinatorns//NN|UTR|SIN|DEF|GEN//nmod:poss//20 uppgift//NN|UTR|SIN|IND|NOM//conj//12 är//VB|PRS|AKT//cop//9 dels//KN//advmod//24 att//IE//mark//24 kontrollera//VB|INF|AKT//xcomp//9 att//SN//mark//27 den//DT|UTR|SIN|DEF//nsubj//27 dömde//PC|PRF|MAS|SIN|DEF|NOM//ccomp//24 följer//VB|PRS|AKT//xcomp//27 planen//NN|UTR|SIN|DEF|NOM//obj//28 och//KN//cc//36 dels//KN//advmod//36 att//IE//mark//36 på//PP//case//35 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 sätt//NN|NEU|PLU|IND|NOM//obl//36 stödja//VB|INF|AKT//conj//27 och//KN//cc//38 motivera//VB|INF|AKT//conj//36 honom//PN|UTR|SIN|DEF|OBJ//obj//38 eller//KN//cc//41 henne//PN|UTR|SIN|DEF|OBJ//conj//39 genom//PP//case//43 samtal//NN|NEU|PLU|IND|NOM//obl//38 eller//KN//cc//46 i//PP//case//46 praktiken//NN|UTR|SIN|DEF|NOM//conj//43 ;//MID//punct//9"
Bilaga 9 / Kort om kvalificerad övervakning;i//PP//case//51 förhållande//NN|NEU|SIN|IND|NOM//fixed//48 till//PP//fixed//48 föräldrar//NN|UTR|PLU|IND|NOM//obl//9 ,//MID//punct//53 skola//NN|UTR|SIN|IND|NOM//conj//51 ,//MID//punct//56 antisociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 kamrater//NN|UTR|PLU|IND|NOM//conj//51 ,//MID//punct//58 missbruk//NN|NEU|SIN|IND|NOM//conj//51 m.m.//AB|AN//conj//51
Bilaga 9 / Kort om kvalificerad övervakning;Vid//PP//case//1 behov//NN|NEU|SIN|IND|NOM//obl//4 kan//VB|PRS|AKT//aux//4 den//DT|UTR|SIN|DEF//nsubj//4 dömde//PC|PRF|MAS|SIN|DEF|NOM//ROOT//4 anmodas//VB|INF|SFO//xcomp//4 att//IE//mark//7 lämna//VB|INF|AKT//xcomp//5 drogtester//NN|UTR|PLU|IND|NOM//obj//7 .//MAD//punct//4
Bilaga 9 / Kort om kvalificerad övervakning;SiS//PM|NOM//nsubj//13 kan//VB|PRS|AKT//aux//13 också//AB//advmod//13 besluta//VB|INF|AKT//parataxis//4 om//PP//case//15 inskränkningar//NN|UTR|PLU|IND|NOM//obl//13 i//PP//case//17 rörelsefriheten//NN|UTR|SIN|DEF|NOM//nmod//15 och//KN//cc//23 att//SN//mark//23 den//DT|UTR|SIN|DEF//nsubj//21 dömde//PC|PRF|MAS|SIN|DEF|NOM//nsubj:pass//23 ska//VB|PRS|AKT//aux//23 övervakas//VB|INF|SFO//conj//13 elektroniskt//AB|POS//advmod//23 om//SN//mark//27 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//27 bedöms//VB|PRS|SFO//advcl//23 som//KN//mark//29 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//xcomp//27 .//MID//punct//13
Bilaga 9 / Kort om kvalificerad övervakning;Om//SN//mark//42 den//DT|UTR|SIN|DEF//nsubj//33 dömde//PC|PRF|MAS|SIN|DEF|NOM//nsubj//42 missköter//VB|PRS|AKT//xcomp//33 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//34 och//KN//cc//38 inte//AB//advmod//38 följer//VB|PRS|AKT//conj//34 den//DT|UTR|SIN|DEF//det//41 uppgjorda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//41 planen//NN|UTR|SIN|DEF|NOM//obj//38 har//VB|PRS|AKT//advcl//13 SiS//PM|NOM//amod//45 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 befogenheter//NN|UTR|PLU|IND|NOM//obj//42 .//MAD//punct//13
Bilaga 9 / Kort om kvalificerad övervakning;Kontakten//NN|UTR|SIN|DEF|NOM//nsubj:pass//51 med//PP//case//49 koordinatorn//NN|UTR|SIN|DEF|NOM//nmod//47 kan//VB|PRS|AKT//aux//51 intensifieras//VB|INF|SFO//parataxis//13 ytterligare//AB|KOM//advmod//51 .//MAD//punct//51
Bilaga 9 / Kort om kvalificerad övervakning;Om//SN//mark//56 den//DT|UTR|SIN|DEF//nsubj//56 dömde//PC|PRF|MAS|SIN|DEF|NOM//advcl//65 uteblir//VB|PRS|AKT//xcomp//56 från//PP//case//60 uppgjorda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//60 tider//NN|UTR|PLU|IND|NOM//obl//57 kan//VB|PRS|AKT//aux//65 han//PN|UTR|SIN|DEF|SUB//nsubj:pass//65 eller//KN//cc//64 hon//PN|UTR|SIN|DEF|SUB//conj//62 hämtas//VB|PRS|SFO//conj//51 med//PP//case//67 polis//NN|UTR|SIN|IND|NOM//obl//65 .//MID//punct//13
Bilaga 9 / Kort om kvalificerad övervakning;Om//SN//mark//71 den//DT|UTR|SIN|DEF//nsubj//71 dömde//PC|PRF|MAS|SIN|DEF|NOM//advcl//75 trots//PP//case//73 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//71 inte//AB//advmod//75 sköter//VB|PRS|AKT//conj//13 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//77 åtaganden//NN|NEU|PLU|IND|NOM//obj//75 kan//VB|PRS|AKT//aux//80 SiS//PM|NOM//nsubj//80 utfärda//VB|INF|AKT//amod//81 varning//NN|UTR|SIN|IND|NOM//obj//13 .//MAD//punct//13
Bilaga 9 / Kort om kvalificerad övervakning;I//PP//case//85 sista//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//85 hand//NN|UTR|SIN|IND|NOM//obl//86 gör//VB|PRS|AKT//parataxis//13 SiS//PM|NOM//nsubj//86 en//DT|UTR|SIN|IND//det//89 anmälan//NN|UTR|SIN|IND|NOM//obj//86 till//PP//case//91 åklagare//NN|UTR|SIN|IND|NOM//obl//86 .//MAD//punct//13

Bilaga 9 / Ungdomarna;Den//DT|UTR|SIN|DEF//det//2 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//2 andelen//NN|UTR|SIN|DEF|NOM//nsubj//3 lagförda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 ungdomar//NN|UTR|PLU|IND|NOM//nsubj//6 är//VB|PRS|AKT//cop//6 pojkar//NN|UTR|PLU|IND|NOM//ROOT//6 .//MAD//punct//6
Bilaga 9 / Ungdomarna;Nedan//AB//advmod//9 redovisas//VB|PRS|SFO//parataxis//6 andelen//NN|UTR|SIN|DEF|NOM//nsubj:pass//9 flickor//NN|UTR|PLU|IND|NOM//nsubj:pass//9 respektive//AB//cc//13 pojkar//NN|UTR|PLU|IND|NOM//conj//11 och//KN//cc//19 det//DT|NEU|SIN|DEF//det//17 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//17 antalet//NN|NEU|SIN|DEF|NOM//nmod//19 lagförda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//19 ungdomar//NN|UTR|PLU|IND|NOM//conj//11 i//PP//case//21 åldrarna//NN|UTR|PLU|DEF|NOM//nmod//23 15–20//RG|NOM//nummod//23 år//NN|NEU|PLU|IND|NOM//nmod//19 .//MAD//punct//6
Bilaga 9 / Ungdomarna;I//PP//case//26 tabellen//NN|UTR|SIN|DEF|NOM//obl//27 framgår//VB|PRS|AKT//parataxis//6 att//SN//mark//37 inom//PP//case//30 ungdomstjänsten//NN|UTR|SIN|DEF|NOM//obl//35 och//KN//cc//32 ungdomsvården//NN|UTR|SIN|DEF|NOM//conj//30 är//VB|PRS|AKT//cop//35 andelen//NN|UTR|SIN|DEF|NOM//nsubj//35 flickor//NN|UTR|PLU|IND|NOM//nmod//37 16//RG|NOM//nummod//37 procent//NN|UTR|PLU|IND|NOM//xcomp//27 .//MAD//punct//27
Bilaga 9 / Ungdomarna;I//PP//case//40 kombinationspåföljden//NN|UTR|SIN|DEF|NOM//obl//41 sjunker//VB|PRS|AKT//parataxis//27 andelen//NN|UTR|SIN|DEF|NOM//nsubj//41 flickor//NN|UTR|PLU|IND|NOM//nsubj//41 till//PP//case//46 9//RG|NOM//nummod//46 procent//NN|UTR|PLU|IND|NOM//obl//41 och//KN//cc//50 inom//PP//case//50 sluten//PC|PRF|UTR|SIN|IND|NOM//amod//50 ungdomsvård//NN|UTR|SIN|IND|NOM//conj//41 till//PP//case//53 2//RG|NOM//nummod//53 procent//NN|UTR|PLU|IND|NOM//nmod//50 .//MAD//punct//27
Bilaga 9 / Ungdomarna;Av//PP//case//56 ungdomar//NN|UTR|PLU|IND|NOM//obl//68 i//PP//case//58 åldrarna//NN|UTR|PLU|DEF|NOM//nmod//56 15–20//RG|NOM//nummod//60 år//NN|NEU|PLU|IND|NOM//nmod//56 som//HP|-|-|-//nsubj:pass//62 döms//VB|PRS|SFO//acl:relcl//60 till//PP//case//64 skyddstillsyn//NN|UTR|SIN|IND|NOM//obl//62 är//VB|PRS|AKT//cop//68 andelen//NN|UTR|SIN|DEF|NOM//nsubj//68 14//RG|NOM//nummod//68 procent//NN|UTR|PLU|IND|NOM//parataxis//6 .//MAD//punct//6
Bilaga 9 / Ungdomarna;Sannolikt//AB|POS//advmod//1 kommer//VB|PRS|AKT//ROOT//1 i//PP//case//3 storleksordningen//NN|UTR|SIN|DEF|NOM//obl//5 10//RG|NOM//nummod//5 procent//NN|UTR|PLU|IND|NOM//nsubj//1 av//PP//case//7 ungdomar//NN|UTR|PLU|IND|NOM//nmod//5 som//HP|-|-|-//nsubj//9 döms//VB|PRS|SFO//acl:relcl//7 till//PP//case//11 intensivövervakning//NN|UTR|SIN|IND|NOM//obl//9 att//IE//mark//14 vara//VB|INF|AKT//cop//14 flickor//NN|UTR|PLU|IND|NOM//acl//11 .//MAD//punct//1

Bilaga 9 / Domen;Enligt//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 förslag//NN|NEU|SIN|IND|NOM//obl//5 kan//VB|PRS|AKT//aux//5 domstolen//NN|UTR|SIN|DEF|NOM//nsubj//5 döma//VB|INF|AKT//ROOT//5 den//DT|UTR|SIN|DEF//det//7 unge//JJ|POS|MAS|SIN|DEF|NOM//obj//5 till//PP//case//10 kvalificerad//PC|PRF|UTR|SIN|IND|NOM//amod//10 övervakning//NN|UTR|SIN|IND|NOM//obl//5 mellan//PP//case//15 tre//RG|NOM//nummod//15 ///MID//cc//14 sex//RG|NOM//conj//12 månader//NN|UTR|PLU|IND|NOM//nmod//10 och//KN//cc//18 ett//RG|NEU|SIN|IND|NOM//nummod//18 år//NN|NEU|SIN|IND|NOM//conj//15 .//MAD//punct//5
Bilaga 9 / Domen;Frågan//NN|UTR|SIN|DEF|NOM//nsubj//8 om//PP//mark//4 domen//NN|UTR|SIN|DEF|NOM//nsubj//4 ska//VB|PRS|AKT//aux//4 gå//VB|INF|AKT//acl//0 i//PP//case//7 omedelbar//JJ|POS|UTR|SIN|IND|NOM//amod//7 verkställighet//NN|UTR|SIN|IND|NOM//obl//4 behöver//VB|PRS|AKT//aux//9 utredas//VB|INF|SFO//ROOT//9 vidare//AB|KOM//advmod//9 .//MAD//punct//9
Bilaga 9 / Domen;Domstolen//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 socialtjänstens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 yttrande//NN|NEU|SIN|IND|NOM//obj//1 .//MAD//punct//1
Bilaga 9 / Domen;Kvalificerad//PC|PRF|UTR|SIN|IND|NOM//amod//1 övervakning//NN|UTR|SIN|IND|NOM//nsubj//2 innebär//VB|PRS|AKT//ROOT//2 att//SN//mark//13 den//DT|UTR|SIN|DEF//det//5 unge//JJ|POS|MAS|SIN|DEF|NOM//nsubj//13 under//PP//case//8 den//DT|UTR|SIN|DEF//det//8 tid//NN|UTR|SIN|IND|NOM//obl//13 domstolen//NN|UTR|SIN|DEF|NOM//nsubj//10 dömt//VB|SUP|AKT//acl:relcl//8 ut//PL//compound:prt//10 ska//VB|PRS|AKT//aux//13 ha//VB|INF|AKT//ccomp//2 kontakt//NN|UTR|SIN|IND|NOM//obj//13 med//PP//case//17 sin//PS|UTR|SIN|DEF//nmod:poss//17 koordinator//NN|UTR|SIN|IND|NOM//obl//13 minst//AB|SUV//advmod//19 två//RG|NOM//nummod//20 gånger//NN|UTR|PLU|IND|NOM//obl//13 per//PP//case//22 vecka//NN|UTR|SIN|IND|NOM//nmod//20 och//KN//cc//26 i//PP//advmod//26 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//24 följa//VB|INF|AKT//conj//13 den//DT|UTR|SIN|DEF//det//28 verkställighetsplan//NN|UTR|SIN|IND|NOM//obj//26 som//HP|-|-|-//nsubj:pass//30 mejslas//VB|PRS|SFO//acl:relcl//28 ut//PL//compound:prt//30 under//PP//case//36 de//DT|UTR/NEU|PLU|DEF//det//36 första//RO|NOM//amod//36 fyra//RG|NOM//nummod//36 veckorna//NN|UTR|PLU|DEF|NOM//obl//30 av//PP//case//38 verkställigheten//NN|UTR|SIN|DEF|NOM//nmod//36 .//MAD//punct//2

Bilaga 9 / SiS befogenheter;Verkställigheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//4 av//PP//case//3 kvalificerad//PC|PRF|UTR|SIN|IND|NOM//amod//3 övervakning//NN|UTR|SIN|IND|NOM//nmod//0 regleras//VB|PRS|SFO//ROOT//4 i//PP//case//7 en//DT|UTR|SIN|IND//det//7 verkställighetslag//NN|UTR|SIN|IND|NOM//obl//4 .//MAD//punct//4
Bilaga 9 / SiS befogenheter;För//PP//mark//11 att//IE//mark//11 säkerställa//VB|INF|AKT//advcl//4 att//SN//mark//14 den//DT|UTR|SIN|DEF//nsubj//14 dömde//PC|PRF|MAS|SIN|DEF|NOM//ccomp//11 genomför//VB|PRS|AKT//xcomp//14 verkställighetsplanen//NN|UTR|SIN|DEF|NOM//obj//15 har//VB|PRS|AKT//advcl//4 SiS//PM|NOM//amod//20 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//20 befogenheter//NN|UTR|PLU|IND|NOM//obj//17 som//HP|-|-|-//nsubj:pass//22 regleras//VB|PRS|SFO//acl:relcl//20 i//PP//case//24 verkställighetslagen//NN|UTR|SIN|DEF|NOM//obl//22 ://MAD//punct//4
Bilaga 9 / SiS befogenheter;//NN|AN//parataxis//4 För//PP//mark//32 att//SN//mark//32 den//DT|UTR|SIN|DEF//det//30 unge//JJ|POS|MAS|SIN|DEF|NOM//nsubj//32 ska//VB|PRS|AKT//aux//32 kunna//VB|INF|AKT//advcl//37 styrka//VB|INF|AKT//amod//34 drogfrihet//NN|UTR|SIN|IND|NOM//obj//32 kan//VB|PRS|AKT//aux//37 SiS//PM|NOM//nsubj//37 begära//VB|INF|AKT//conj//4  //_SP////37 saliv-//NN|NEU|-|-|SMS//obj//37 ,//MID//punct//41 svett-//NN|UTR|-|-|SMS//conj//39 ,//MID//punct//43 urin-//NN|UTR|-|-|SMS//conj//39 ,//MID//punct//45 blod-//NN|NEU|-|-|SMS//conj//39 och//KN//cc//47 utandningsprov//NN|NEU|PLU|IND|NOM//conj//39 .//MAD//punct//4
Bilaga 9 / SiS befogenheter;//NN|AN//punct//4 SiS//PM|NOM//nsubj//52 kan//VB|PRS|AKT//aux//52 besluta//VB|INF|AKT//acl:relcl//49 om//PP//case//54 begränsningar//NN|UTR|PLU|IND|NOM//obl//52 av//PP//case//56 rörelsefriheten//NN|UTR|SIN|DEF|NOM//nmod//54 Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//59 kan//VB|PRS|AKT//aux//59 röra//VB|INF|AKT//conj//4 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//59 om//PP//case//62 förbud//NN|NEU|SIN|IND|NOM//obl//59 att//IE//mark//64 vistas//VB|INF|SFO//acl//62 på//PP//case//66 platser//NN|UTR|PLU|IND|NOM//obl//64 där//HA//advmod//71 brott//NN|NEU|PLU|IND|NOM//nsubj//71 och//KN//cc//70 missbruk//NN|NEU|SIN|IND|NOM//conj//68 förekommer//VB|PRS|AKT//acl:relcl//66 men//KN//cc//74 också//AB//advmod//74 krav//NN|NEU|PLU|IND|NOM//conj//71 på//PP//mark//80 att//SN//mark//80 den//DT|UTR|SIN|DEF//det//78 unge//JJ|POS|MAS|SIN|DEF|NOM//nsubj//80 ska//VB|PRS|AKT//aux//80 vara//VB|INF|AKT//acl//74 på//PP//case//83 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//83 platser//NN|UTR|PLU|IND|NOM//obl//80 på//PP//case//86 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//86 tider//NN|UTR|PLU|IND|NOM//obl//80 .//MAD//punct//71
Bilaga 9 / SiS befogenheter;Som//KN//case//90 ett//DT|NEU|SIN|IND//det//90 redskap//NN|NEU|SIN|IND|NOM//obl//59 för//PP//mark//93 att//IE//mark//93 kontrollera//VB|INF|AKT//acl//90 den//DT|UTR|SIN|DEF//det//95 dömde//PC|PRF|MAS|SIN|DEF|NOM//obj//93 kan//VB|PRS|AKT//aux//110 SiS//PM|NOM//nsubj//110 när//HA//mark//100 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//100 bedöms//VB|PRS|SFO//acl:relcl//97 som//KN//mark//103 nödvändigt//AB|POS//advmod//103 använda//VB|INF|AKT//xcomp//100 elektronisk//JJ|POS|UTR|SIN|IND|NOM//amod//105 övervakning//NN|UTR|SIN|IND|NOM//obj//103 .//MAD//punct//97
Bilaga 9 / SiS befogenheter;//NN|AN//nmod//108 SiS//PM|NOM//nsubj//110 kan//VB|PRS|AKT//aux//110 begära//VB|INF|AKT//conj//4 polishämtning//NN|UTR|SIN|IND|NOM//obj//110 för//PP//mark//114 att//IE//mark//114 föra//VB|INF|AKT//advcl//110 den//DT|UTR|SIN|DEF//obj//114 dömde//PC|PRF|MAS|SIN|DEF|NOM//xcomp//114 till//PP//case//118 SiS//PM|NOM//obl//116 ,//MID//punct//120 koordinatorn//NN|UTR|SIN|DEF|NOM//conj//118 eller//KN//cc//122 kartläggningsteamet//NN|NEU|SIN|DEF|NOM//conj//118 ,//MID//punct//110 när//HA//conj//110 den//PN|UTR|SIN|DEF|SUB/OBJ//fixed//124 han//PN|UTR|SIN|DEF|SUB//nsubj//129 eller//KN//cc//128 hon//PN|UTR|SIN|DEF|SUB//conj//126 uteblir//VB|PRS|AKT//acl:relcl//125 från//PP//case//131 tider//NN|UTR|PLU|IND|NOM//obl//129 utan//KN//case//134 giltiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//134 skäl//NN|NEU|PLU|IND|NOM//conj//131 och//KN//cc//137 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//137 behövs//VB|PRS|SFO//conj//129 för//PP//case//141 att//IE//mark//141 säkra//VB|INF|AKT//amod//141 verkställigheten//NN|UTR|SIN|DEF|NOM//obl//137 .//MAD//punct//141
