
Del 2;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Vindkraftsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
2. Utformningsprinciper för vindkraftsanläggningar;Elen//NN|UTR|SIN|DEF|NOM//nsubj//118 för//PP//case//115 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//115 bruk//NN|NEU|SIN|IND|NOM//nmod//112 är//VB|PRS|AKT//cop//118 alltså//AB//advmod//118 värd//JJ|POS|UTR|SIN|IND|NOM//parataxis//47 mer//AB|KOM//advmod//121 än//KN//fixed//119 dubbelt//AB|POS//advmod//122 så//AB//advmod//123 mycket//AB|POS//advmod//118 som//KN//fixed//123 den//DT|UTR|SIN|DEF//advmod//118 el//NN|UTR|SIN|IND|NOM//cc//128 som//HP|-|-|-//nsubj:pass//128 säljs//VB|PRS|SFO//acl:relcl//125 .//MAD//punct//118
2. Utformningsprinciper för vindkraftsanläggningar;Utan//PP//case//133 en//DT|UTR|SIN|IND//det//133 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//133 egenförbrukning//NN|UTR|SIN|IND|NOM//obl//138 är//VB|PRS|AKT//cop//138 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//138 ofta//AB|POS//advmod//138 inte//AB//advmod//138 lönsamt//JJ|POS|NEU|SIN|IND|NOM//parataxis//118 för//PP//case//140 lantbrukaren//NN|UTR|SIN|DEF|NOM//obl//118 att//IE//mark//142 installera//VB|INF|AKT//acl//118 något//DT|NEU|SIN|IND//det//144 vindkraftverk//NN|NEU|SIN|IND|NOM//obj//142 .//MAD//punct//118
2. Utformningsprinciper för vindkraftsanläggningar;Att//IE//mark//147 installera//VB|INF|AKT//acl//118 en//DT|UTR|SIN|IND//det//149 grupp//NN|UTR|SIN|IND|NOM//nmod//150 verk//NN|NEU|PLU|IND|NOM//nsubj//151 blir//VB|PRS|AKT//ccomp//147 orimligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//151 .//MAD//punct//118
2. Utformningsprinciper för vindkraftsanläggningar;På//PP//case//2 en//DT|UTR|SIN|IND//det//2 jordbruksslätt//NN|UTR|SIN|IND|NOM//obl//3 är//VB|PRS|AKT//ROOT//3 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//3 därför//AB//advmod//6 ofta//AB|POS//advmod//3 så//AB//mark//12 att//SN//fixed//7 varje//DT|UTR/NEU|SIN|IND//det//10 lantbrukare//NN|UTR|SIN|IND|NOM//nsubj//12 vill//VB|PRS|AKT//aux//12 ha//VB|INF|AKT//advcl//3 ett//DT|NEU|SIN|IND//det//15 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//15 verk//NN|NEU|SIN|IND|NOM//obj//12 på//PP//case//19 sin//PS|UTR|SIN|DEF//nmod:poss//19 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//19 fastighet//NN|UTR|SIN|IND|NOM//obl//12 ,//MID//punct//24 av//PP//case//24 rent//AB|POS//advmod//23 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 skäl//NN|NEU|PLU|IND|NOM//conj//12 .//MAD//punct//3
2. Utformningsprinciper för vindkraftsanläggningar;Då//AB//advmod//29 bör//VB|PRS|AKT//aux//29 man//PN|UTR|SIN|IND|SUB//nsubj//29 utforma//VB|INF|AKT//parataxis//3 anläggningen//NN|UTR|SIN|DEF|NOM//obj//29 så//SN//mark//35 att//SN//fixed//31 vindkraftverken//NN|UTR|SIN|DEF|NOM//nsubj:pass//35 kan//VB|PRS|AKT//aux//35 läsas//VB|INF|SFO//advcl//29 ihop//PL//compound:prt//35 till//PP//case//41 en//DT|UTR|SIN|IND//det//41 enhelt//NN|UTR|SIN|IND|NOM//advmod//41 med//PP//case//41 gården//NN|UTR|SIN|DEF|NOM//obl//35 -//MID//punct//41 ladugård//NN|UTR|SIN|IND|NOM//conj//41 ,//MID//punct//45 silo//NN|UTR|SIN|IND|NOM//conj//43 ,//MID//punct//47 mangårdsbyggnad//NN|UTR|SIN|IND|NOM//conj//43 -//MID//punct//41 i//PP//mark//53 stället//NN|NEU|SIN|DEF|NOM//fixed//49 för//PP//fixed//49 att//IE//mark//53 sträva//VB|INF|AKT//conj//29 efter//PP//mark//56 att//IE//mark//56 placera//VB|INF|AKT//advcl//53 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 lantbruks//NN|NEU|PLU|IND|GEN//nmod:poss//59 verk//NN|NEU|PLU|IND|NOM//obj//56 ihop//AB//advmod//62 i//PP//case//62 grupper//NN|UTR|PLU|IND|NOM//obl//56 .//MAD//punct//29
2. Utformningsprinciper för vindkraftsanläggningar;Valet//NN|NEU|SIN|DEF|NOM//nsubj//65 står//VB|PRS|AKT//conj//29 inte//AB//advmod//65 mellan//PP//case//70 enstaka//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//70 utspridda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//70 verk//NN|NEU|PLU|IND|NOM//obl//65 eller//KN//cc//72 grupper//NN|UTR|PLU|IND|NOM//conj//70 ,//MID//punct//65 utan//KN//cc//77 mellan//PP//case//77 utspridda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//77 verk//NN|NEU|PLU|IND|NOM//obl//65 och//KN//cc//80 inga//DT|UTR/NEU|PLU|IND//det//80 verk//NN|NEU|PLU|IND|NOM//conj//77 alls//AB//nmod//80 (//PAD//punct//77 om//SN//mark//86 inte//AB//advmod//85 ellagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//86 ändras//VB|PRS|SFO//advcl//65 så//SN//mark//90 att//SN//fixed//87 lantbruk//NN|NEU|SIN|IND|NOM//nsubj:pass//90 tillåts//VB|PRS|SFO//advcl//86 ansluta//VB|INF|AKT//xcomp//90 verk//NN|NEU|PLU|IND|NOM//obj//91 utanför//PP//case//94 fastigheten//NN|UTR|SIN|DEF|NOM//nmod//92 direkt//AB|POS//advmod//99 till//PP//case//99 sin//PS|UTR|SIN|DEF//nmod:poss//99 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//99 gård//NN|UTR|SIN|IND|NOM//obl//91 )//PAD//punct//65 .//MAD//punct//65
2. Utformningsprinciper för vindkraftsanläggningar;I//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 kapitel//NN|NEU|SIN|IND|NOM//obl//3 beskrivs//VB|PRS|SFO//ROOT//3 åtta//RG|NOM//nummod//5 grupperingsprinciper//NN|UTR|PLU|IND|NOM//nsubj:pass//3 för//PP//case//7 vindkraftsanläggningar//NN|UTR|PLU|IND|NOM//nmod//5 ,//MID//punct//11 och//KN//cc//11 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//11 kommenteras//VB|PRS|SFO//conj//3 hur//HA//advmod//15 vindkraftverken//NN|NEU|PLU|DEF|NOM//nsubj:pass//15 kan//VB|PRS|AKT//aux//15 klassindelas//VB|INF|SFO//ccomp//11 efter//PP//case//17 storlek//NN|UTR|SIN|IND|NOM//obl//15 och//KN//cc//19 inverkan//NN|UTR|SIN|IND|NOM//conj//17 på//PP//case//21 landskapsbilden//NN|UTR|SIN|DEF|NOM//nmod//19 .//MAD//punct//11
2. Utformningsprinciper för vindkraftsanläggningar;Till//PP//case//26 grund//NN|UTR|SIN|IND|NOM//fixed//23 för//PP//fixed//23 beskrivningarna//NN|UTR|PLU|DEF|NOM//obl//27 ligger//VB|PRS|AKT//conj//3 fält-//NN|NEU|-|-|SMS//nsubj//27 och//KN//cc//30 fotostudier//NN|UTR|PLU|IND|NOM//conj//28 av//PP//case//33 befintliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 vindkraftsanläggningar//NN|UTR|PLU|IND|NOM//nmod//30 i//PP//case//35 landskap//NN|NEU|PLU|IND|NOM//obl//27 .//MAD//punct//3
2. Utformningsprinciper för vindkraftsanläggningar;Med//PP//case//2 en//DT|UTR|SIN|IND//det//2 anläggning//NN|UTR|SIN|IND|NOM//obl//3 menar//VB|PRS|AKT//ROOT//3 vi//PN|UTR|PLU|DEF|SUB//nsubj//3 här//AB//advmod//3 ett//RG|NEU|SIN|IND|NOM//nummod//9 eller//KN//cc//8 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//conj//6 vindkraftverk//NN|NEU|PLU|IND|NOM//obj//3 tillsammans//AB//advmod//3 ,//MID//punct//12 grupp//NN|UTR|SIN|IND|NOM//conj//10 ,//MID//punct//14 planerad//PC|PRF|UTR|SIN|IND|NOM//conj//10 som//KN//case//17 ett//DT|NEU|SIN|IND//det//17 sammanhang//NN|NEU|SIN|IND|NOM//obl//3 och//KN//cc//30 där//HA//advmod//30 avståndet//NN|NEU|SIN|DEF|NOM//nsubj//30 till//PP//case//23 nästa//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 anläggning//NN|UTR|SIN|IND|NOM//nmod//20 ///MID//cc//25 grupp//NN|UTR|SIN|IND|NOM//conj//23 är//VB|PRS|AKT//cop//30 minst//AB|SUV//advmod//28 ca//AB|AN//advmod//29 1,5//RG|NOM//nummod//30 km//NN|AN//conj//17 ,//MID//punct//34 eller//KN//cc//34 mer//AB|KOM//advmod//34 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//3 på//PP//case//37 vindkraftverkens//NN|UTR|SIN|DEF|GEN//nmod:poss//37 storlek//NN|UTR|SIN|IND|NOM//obl//34 och//KN//cc//39 landskapstyp//NN|UTR|SIN|IND|NOM//conj//37 .//MID//punct//34
2. Utformningsprinciper för vindkraftsanläggningar;Vindkraftverk//NN|NEU|PLU|IND|NOM//nsubj:pass//44 i//PP//case//43 grupp//NN|UTR|SIN|IND|NOM//nmod//41 läses//VB|PRS|SFO//conj//3 samman//PL//compound:prt//44 till//PP//case//48 en//DT|UTR|SIN|IND//det//48 enhet//NN|UTR|SIN|IND|NOM//obl//44 -//MID//punct//44 en//DT|UTR|SIN|IND//det//51 anläggning//NN|UTR|SIN|IND|NOM//appos//44 .//MAD//punct//44
2. Utformningsprinciper för vindkraftsanläggningar;Genom//PP//mark//55 att//IE//mark//55 samla//VB|INF|AKT//advcl//61 likadana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//57 vindkraftverk//NN|NEU|PLU|IND|NOM//obj//55 i//PP//case//60 samma//DT|UTR/NEU|SIN/PLU|IND//det//60 grupp//NN|UTR|SIN|IND|NOM//obl//55 uppnås//VB|PRS|SFO//conj//44 hög//JJ|POS|UTR|SIN|IND|NOM//amod//63 helhet//NN|UTR|SIN|IND|NOM//nsubj:pass//61 och//KN//cc//65 låg//JJ|POS|UTR|SIN|IND|NOM//amod//66 komplexitet//NN|UTR|SIN|IND|NOM//nsubj//67 uttryckt//PC|PRF|NEU|SIN|IND|NOM//advcl//61 i//PP//case//70 miljöpsykologiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 termer//NN|UTR|PLU|IND|NOM//obl//67 .//MAD//punct//3
2. Utformningsprinciper för vindkraftsanläggningar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//73 ökar//VB|PRS|AKT//parataxis//3 fattbarheten//NN|UTR|SIN|DEF|NOM//obj//73 och//KN//cc//76 förbättrar//VB|PRS|AKT//conj//73 orienteringsförmågan//NN|UTR|SIN|DEF|NOM//obj//76 ,//MID//punct//81 vilket//HP|NEU|SIN|IND//nsubj//81 är//VB|PRS|AKT//cop//81 positivt//JJ|POS|NEU|SIN|IND|NOM//advcl//76 .//MAD//punct//3
2. Utformningsprinciper för vindkraftsanläggningar;Mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 gårdsaggregat//NN|NEU|SIN|DEF|NOM//nsubj:pass//3 kan//VB|PRS|AKT//aux//3 läsas//VB|INF|SFO//ROOT//3 samman//PL//compound:prt//3 med//PP//case//6 gården//NN|UTR|SIN|DEF|NOM//obl//3 till//PP//case//9 en//DT|UTR|SIN|IND//det//9 enhet//NN|UTR|SIN|IND|NOM//nmod//6 .//MID//punct//3
2. Utformningsprinciper för vindkraftsanläggningar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 är//VB|PRS|AKT//cop//13 typiskt//JJ|POS|NEU|SIN|IND|NOM//parataxis//3 för//PP//case//15 Holland//PM|NOM//obl//13 .//MAD//punct//13
2. Utformningsprinciper för vindkraftsanläggningar;Där//AB//advmod//18 står//VB|PRS|AKT//conj//3 gårdsaggregaten//NN|UTR|SIN|DEF|NOM//nsubj//18 direkt//AB|POS//advmod//23 invid//PP//case//23 gårdens//NN|UTR|SIN|DEF|GEN//nmod:poss//23 bebyggelse-/vegetationsvolym//AB|AN//obl//18 ,//MID//punct//26 och//KN//cc//26 bildar//VB|PRS|AKT//conj//18 en//DT|UTR|SIN|IND//det//28 helhet//NN|UTR|SIN|IND|NOM//obj//26 med//PP//case//30 gården//NN|UTR|SIN|DEF|NOM//nmod//28 .//MAD//punct//18
2. Utformningsprinciper för vindkraftsanläggningar;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//33 står//VB|PRS|AKT//parataxis//18 ej//AB//advmod//33 i//PP//case//38 den//DT|UTR|SIN|DEF//det//38 öppna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 jordbruksmarken//NN|UTR|SIN|DEF|NOM//obl//33 ,//MID//punct//41 utan//KN//cc//41 avviker//VB|PRS|AKT//conj//33 genom//PP//case//44 sin//PS|UTR|SIN|DEF//nmod:poss//44 placering//NN|UTR|SIN|IND|NOM//obl//41 ,//MID//punct//47 annorlunda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 form//NN|UTR|SIN|IND|NOM//conj//44 och//KN//cc//50 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 storlek//NN|UTR|SIN|IND|NOM//conj//44 (//PAD//punct//50 250//RG|NOM//nummod//53 kW//NN|AN//appos//50 )//PAD//punct//41 från//PP//case//59 ”//PAD//punct//59 det//DT|NEU|SIN|DEF//det//59 fria//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//59 landskapets//NN|NEU|SIN|DEF|GEN//nmod:poss//61 ”//PAD//punct//61 aggregat//NN|NEU|PLU|IND|NOM//obj//41 .//MID//punct//33
2. Utformningsprinciper för vindkraftsanläggningar;Om//SN//mark//66 lantbrukare//NN|UTR|PLU|IND|NOM//nsubj//66 vill//VB|PRS|AKT//aux//66 investera//VB|INF|AKT//advcl//73 i//PP//case//69 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//69 verk//NN|NEU|PLU|IND|NOM//obl//66 kan//VB|PRS|AKT//aux//73 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//73 knappast//AB|SUV//advmod//73 stå//VB|INF|AKT//conj//33 invid//PP//case//75 gården//NN|UTR|SIN|DEF|NOM//obl//73 .//MAD//punct//33
2. Utformningsprinciper för vindkraftsanläggningar;För//PP//mark//83 att//SN//mark//83 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//80 lantbrukare//NN|UTR|PLU|IND|NOM//nsubj//83 skall//VB|PRS|AKT//aux//83 kunna//VB|INF|AKT//aux//83 samordna//VB|INF|AKT//dislocated//102 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//85 verk//NN|NEU|PLU|IND|NOM//obj//83 till//PP//case//89 en//DT|UTR|SIN|IND//det//89 enhetlig//JJ|POS|UTR|SIN|IND|NOM//amod//89 grupp//NN|UTR|SIN|IND|NOM//obl//83 ,//MID//punct//83 vilket//HP|NEU|SIN|IND//nsubj//92 är//VB|PRS|AKT//acl:relcl//83 att//IE//mark//94 föredra//VB|INF|AKT//ccomp//92 ur//PP//case//96 landskapsbildssynpunkt//NN|UTR|SIN|IND|NOM//obl//94 ,//MID//punct//83 så//AB//advcl//102 måste//VB|PRS|AKT//aux//102 således//AB//advmod//102 ellagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//102 ändras//VB|INF|SFO//conj//3 .//MAD//punct//3
2. Utformningsprinciper för vindkraftsanläggningar;Grupperingsprinciper//NN|UTR|PLU|IND|NOM//ROOT//0
2. Utformningsprinciper för vindkraftsanläggningar;Grupperingsprinciper//NN|UTR|PLU|IND|NOM//ROOT//0 för//PP//case//2 vindkraftsverk//NN|NEU|PLU|IND|NOM//obl//0 i//PP//case//6 en//DT|UTR|SIN|IND//det//6 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//6 anläggning//NN|UTR|SIN|IND|NOM//nmod//2 ://MID//punct//0
2. Utformningsprinciper för vindkraftsanläggningar;1//RG|NOM//nummod//0 .//MAD//punct//0
2. Utformningsprinciper för vindkraftsanläggningar;Enstaka//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 vindkraftverk//NN|NEU|PLU|IND|NOM//appos//0 4//RG|NOM//nummod//11 .//MID//punct//11
2. Utformningsprinciper för vindkraftsanläggningar;Båge//PM|NOM//appos//11 (//PAD//punct//14 som//HP|-|-|-//nsubj//18 organiskt//AB|POS//advmod//18 följer//VB|PRS|AKT//acl:relcl//14 terrängformation//NN|UTR|SIN|IND|NOM//obj//18 )//PAD//punct//14 6//RG|NOM//nummod//11 .//MAD//punct//11
2. Utformningsprinciper för vindkraftsanläggningar;Oregelbunden//JJ|POS|UTR|SIN|IND|NOM//nmod//24 grupp//NN|UTR|SIN|IND|NOM//appos//11 (//PAD//punct//24 £//NN|AN//nmod//28 12//RG|NOM//nummod//28 VKA//NN|AN//appos//24 )//PAD//punct//28 7//RG|NOM//nummod//24 .//MID//punct//24
2. Utformningsprinciper för vindkraftsanläggningar;Gitterpark//PM|NOM//conj//24 (//PAD//punct//32 >//MID//punct//32 12//RG|NOM//nummod//36 VKA//NN|AN//nmod//32 )//PAD//punct//32 ,//MID//punct//41 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//41 parallella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 linjer//NN|UTR|PLU|IND|NOM//conj//24
2. Utformningsprinciper för vindkraftsanläggningar;Vindkraftverkens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 storlek//NN|UTR|SIN|IND|NOM//ROOT//1 och//KN//cc//3 avståndseffekter//NN|UTR|PLU|IND|NOM//conj//1
2. Utformningsprinciper för vindkraftsanläggningar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 anledning//NN|UTR|SIN|IND|NOM//nsubj//1 att//IE//mark//5 även//AB//advmod//5 beakta//VB|INF|AKT//csubj//1 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 storleksklassers//NN|UTR|PLU|IND|GEN//nmod:poss//8 inpassningsförutsättningar//NN|UTR|PLU|IND|NOM//obj//5 i//PP//case//11 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 situationer//NN|UTR|PLU|IND|NOM//obl//5 .//MAD//punct//1
2. Utformningsprinciper för vindkraftsanläggningar;Tornhöjderna//NN|UTR|PLU|DEF|NOM//nsubj//16 för//PP//case//15 nybyggnation//NN|UTR|SIN|IND|NOM//nmod//13 varierar//VB|PRS|AKT//parataxis//1 idag//AB//advmod//16 i//PP//advmod//16 allmänhet//NN|UTR|SIN|IND|NOM//fixed//18 mellan//PP//case//22 40–45//RG|NOM//nummod//22 m//NN|AN//obl//16 för//PP//case//25 500//RG|NOM//nummod//25 kW//NN|AN//nummod//26 vindkraftverk//NN|NEU|PLU|IND|NOM//xcomp//16 och//KN//cc//30 ca//AB|AN//advmod//29 70//RG|NOM//nummod//30 m//NN|AN//conj//16 för//VB|PRS|AKT//case//36 upp//AB//advmod//36 till//PP//case//36 1,5//RG|NOM//nummod//35 MW//NN|AN//nmod//36 vindkraftverk//NN|NEU|PLU|IND|NOM//obl//30 .//MAD//punct//1
2. Utformningsprinciper för vindkraftsanläggningar;Tornhöjden//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 räknas//VB|PRS|SFO//ROOT//1 till//PP//case//4 maskinhusets//NN|NEU|SIN|DEF|GEN//nmod:poss//4 nav//NN|NEU|SIN|IND|NOM//obl//1 .//MAD//punct//1
2. Utformningsprinciper för vindkraftsanläggningar;Rotordiametern//NN|UTR|SIN|DEF|NOM//nsubj//10 är//VB|PRS|AKT//cop//10 ungefär//AB//advmod//9 lika//AB//advmod//10 stor//JJ|POS|UTR|SIN|IND|NOM//parataxis//1 d.v.s.//AB|AN//fixed//10 turbinbladen//NN|NEU|PLU|DEF|NOM//nsubj//13 sticker//VB|PRS|AKT//conj//10 som//KN//mark//16 högst//AB|SUV//advmod//16 upp//AB//advmod//13 ca//AB|AN//advmod//18 50//RG|NOM//nummod//19 %//NN|AN//obj//13 utöver//PP//case//21 tornhöjden//NN|UTR|SIN|DEF|NOM//nmod//19 .//MAD//punct//10
2. Utformningsprinciper för vindkraftsanläggningar;De//DT|UTR/NEU|PLU|DEF//det//25 första//RO|NOM//amod//25 prototyperna//NN|UTR|PLU|DEF|NOM//nmod//26 Maglarp//PM|NOM//conj//10 och//KN//cc//28 Näsudden//PM|NOM//conj//26 som//HP|-|-|-//nsubj:pass//30 byggdes//VB|PRT|SFO//acl:relcl//28 i//PP//case//32 början//NN|UTR|SIN|DEF|NOM//obl//30 av//PP//case//34 80-talet//NN|NEU|SIN|DEF|NOM//nmod//32 hade//VB|PRT|AKT//conj//10 tornhöjder//NN|UTR|PLU|IND|NOM//obj//35 på//PP//case//40 ca//AB|AN//advmod//39 78//RG|NOM//nummod//40 m//NN|AN//obl//35 .//MAD//punct//10
2. Utformningsprinciper för vindkraftsanläggningar;På//PP//case//43 ritborden//NN|NEU|PLU|DEF|NOM//obl//45 idag//AB//advmod//45 ligger//VB|PRS|AKT//conj//10 projekt//NN|NEU|PLU|IND|NOM//nsubj//45 med//PP//case//48 vindkraftverk//NN|NEU|PLU|IND|NOM//obl//45 i//PP//case//50 storleksordningen//NN|UTR|SIN|DEF|NOM//nmod//52 3–5//RG|NOM//nummod//52 MW//NN|AN//obl//45 .//MAD//punct//10
2. Utformningsprinciper för vindkraftsanläggningar;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//57 är//VB|PRS|AKT//cop//57 80–140//RG|NOM//advmod//57 m//NN|AN//conj//10 .//MAD//punct//57
2. Utformningsprinciper för vindkraftsanläggningar;Äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 verk//NN|NEU|PLU|IND|NOM//conj//57 ,//MID//punct//60 ca//AB|AN//advmod//63 100–200//RG|NOM//conj//60 kW//NN|AN//obl//1 ,//MID//punct//1 har//VB|PRS|AKT//parataxis//1 betydligt//AB//advmod//68 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//69 tornhöjd//NN|UTR|SIN|IND|NOM//obj//66 ca//AB|AN//advmod//71 30//RG|NOM//nummod//72 m//NN|AN//obl//66 .//MAD//punct//1
2. Utformningsprinciper för vindkraftsanläggningar;I//PP//case//1 Danmark//PM|NOM//obl//2 har//VB|PRS|AKT//ROOT//2 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 vindkraftverk//NN|NEU|PLU|IND|NOM//obj//2 (//PAD//punct//4 60//RG|NOM//nummod//7 m//NN|AN//appos//4 )//PAD//punct//2 analyserats//VB|SUP|SFO//parataxis//2 i//PP//case//13 en//DT|UTR|SIN|IND//det//12 visualiseringsstudie//NN|UTR|SIN|IND|NOM//nmod//13 7//RG|NOM//obl//9  //_SP////13 för//PP//case//19 ett//DT|NEU|SIN|IND//det//19 extremt//AB|POS//advmod//18 öppet//JJ|POS|NEU|SIN|IND|NOM//amod//19 landskap//NN|NEU|SIN|IND|NOM//obl//9 (//PAD//punct//19 grundtyp//NN|UTR|SIN|IND|NOM//appos//19 1//RG|NOM//nummod//21 )//PAD//punct//19 .//MAD//punct//2
2. Utformningsprinciper för vindkraftsanläggningar;Man//PN|UTR|SIN|IND|SUB//nsubj//26 drog//VB|PRT|AKT//conj//2 slutsatserna//NN|UTR|PLU|DEF|NOM//obj//26 att//SN//mark//30 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 förekommer//VB|PRS|AKT//advcl//26 4//RG|NOM//nummod//33 definierbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 zoner//NN|UTR|PLU|IND|NOM//obj//30 utifrån//PP//case//36 verkens//NN|NEU|PLU|DEF|GEN//nmod:poss//36 synlighet//NN|UTR|SIN|IND|NOM//nmod//33 och//KN//cc//38 dominans//NN|UTR|SIN|IND|NOM//conj//36 i//PP//case//40 landskapet//NN|NEU|SIN|DEF|NOM//nmod//38 ://MAD//punct//26
2. Utformningsprinciper för vindkraftsanläggningar;I//PP//case//4 en//DT|UTR|SIN|IND//det//3 annan//JJ|POS|UTR|SIN|IND|NOM//amod//3 visualiseringsstudie//NN|UTR|SIN|IND|NOM//nmod//4 8//RG|NOM//obl//12 ,//MID//punct//4 dock//KN//advmod//10 med//PP//case//10 betydligt//AB//advmod//9 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 parker//NN|UTR|PLU|IND|NOM//nmod//4 ,//MID//punct//10 gjord//PC|PRF|UTR|SIN|IND|NOM//advcl//27 två//RG|NOM//nummod//14 år//NN|NEU|PLU|IND|NOM//obl//12 tidigare//AB|KOM//advmod//12 för//PP//case//17 havslokalisering//NN|UTR|SIN|IND|NOM//obl//12 med//PP//case//21 57,7//RG|NOM//nummod//20 m//NN|AN//nmod//21 tornhöjd//NN|UTR|SIN|IND|NOM//nmod//17 och//KN//cc//25 50//RG|NOM//nummod//24 m//NN|AN//nmod//25 rotordiameter//NN|UTR|PLU|IND|NOM//conj//21 har//VB|PRS|AKT//aux//27 uppgivits//VB|SUP|SFO//ROOT//27 betydligt//AB//advmod//29 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 avstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//27 för//PP//case//33 samma//DT|UTR/NEU|SIN/PLU|IND//det//33 zoner//NN|UTR|PLU|IND|NOM//obl//27 .//MAD//punct//27
2. Utformningsprinciper för vindkraftsanläggningar;I//PP//case//2 den//DT|UTR|SIN|DEF//det//2 studien//NN|UTR|SIN|DEF|NOM//obl//3 behandlade//VB|PRT|AKT//ROOT//3 man//PN|UTR|SIN|IND|SUB//nsubj//3 även//AB//advmod//3 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 vindkraftverk//NN|NEU|PLU|IND|NOM//obj//3 med//PP//case//11 36,5//RG|NOM//nummod//10 m//NN|AN//nmod//11 tornhöjd//NN|UTR|SIN|IND|NOM//obl//3 och//KN//cc//15 37//RG|NOM//nummod//14 m//NN|AN//nmod//15 rotordiameter//NN|UTR|PLU|IND|NOM//conj//11 .//MAD//punct//3
2. Utformningsprinciper för vindkraftsanläggningar;För//PP//cc//19 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//19 blev//VB|PRT|AKT//conj//3 avstånden//NN|NEU|PLU|DEF|NOM//nsubj//19 80//RG|NOM//nummod//22 %//NN|AN//xcomp//19 jämfört//PC|PRF|NEU|SIN|IND|NOM//case//25 med//PP//fixed//23 avstånden//NN|NEU|PLU|DEF|NOM//obl//19 för//PP//case//28 de//DT|UTR/NEU|PLU|DEF//det//28 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//19 .//MAD//punct//3
