En etnologisk studie av hur det går till när man blir kommunalpolitiskt engagerad;Av//PP//case//1 Jan//PM|NOM//ROOT//1 Fredriksson//PM|NOM//flat//1
7 Sammanfattning;Den//DT|UTR|SIN|DEF//det//34 bild//NN|UTR|SIN|IND|NOM//nsubj//68 som//HP|-|-|-//obj//37 rapporten//NN|UTR|SIN|DEF|NOM//nsubj//37 ger//VB|PRS|AKT//acl:relcl//34 av//PP//case//40 partiernas//NN|NEU|PLU|DEF|GEN//nmod:poss//40 arbete//NN|NEU|SIN|IND|NOM//obl//37 med//PP//mark//43 att//IE//mark//43 underlätta//VB|INF|AKT//advcl//37 för//PP//case//45 personer//NN|UTR|PLU|IND|NOM//obl//43 med//PP//case//48 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//48 bakgrund//NN|UTR|SIN|IND|NOM//nmod//45 att//IE//mark//50 åta//VB|INF|AKT//xcomp//43 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//50 och//KN//cc//53 genomföra//VB|INF|AKT//conj//50 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 uppdrag//NN|NEU|PLU|IND|NOM//obj//53 ,//MID//punct//60 samt//KN//cc//60 av//PP//case//60 partiernas//NN|NEU|PLU|DEF|GEN//nmod:poss//60 syn//NN|UTR|SIN|IND|NOM//conj//34 på//PP//case//63 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//63 mångfald//NN|UTR|SIN|IND|NOM//nmod//60 och//KN//cc//65 representativitet//NN|UTR|SIN|IND|NOM//conj//63 ,//MID//punct//34 är//VB|PRS|AKT//cop//68 förmedlad//PC|PRF|UTR|SIN|IND|NOM//parataxis//18 av//PP//case//71 dessa//DT|UTR/NEU|PLU|DEF//det//71 personer//NN|UTR|PLU|IND|NOM//obl//68 .//MAD//punct//18
7 Sammanfattning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//74 finns//VB|PRS|SFO//parataxis//18 en//DT|UTR|SIN|IND//det//76 risk//NN|UTR|SIN|IND|NOM//nsubj//74 att//SN//mark//84 intervjupersonerna//NN|UTR|PLU|DEF|NOM//nsubj//84 ,//MID//punct//84 just//AB//advmod//81 därför//HA//mark//84 att//SN//fixed//81 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//84 är//VB|PRS|AKT//acl//76 inne//AB//advmod//84 i//PP//case//87 systemet//NN|NEU|SIN|DEF|NOM//obl//84 ,//MID//punct//90 inte//AB//advmod//90 ser//VB|PRS|AKT//conj//18 till//PP//compound:prt//90 exempel//NN|NEU|SIN|IND|NOM//fixed//91 de//DT|UTR/NEU|PLU|DEF//det//95 strukturella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//95 hinder//NN|NEU|PLU|IND|NOM//obj//90 och//KN//cc//97 svårigheter//NN|UTR|PLU|IND|NOM//conj//95 som//HP|-|-|-//nsubj//100 kan//VB|PRS|AKT//aux//100 finnas//VB|INF|SFO//acl:relcl//97 i//PP//case//102 partiet//NN|NEU|SIN|DEF|NOM//obl//100 eller//KN//cc//105 i//PP//case//105 kommunpolitiken//NN|UTR|SIN|DEF|NOM//conj//102 .//MAD//punct//18
7 Sammanfattning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//109 är//VB|PRS|AKT//cop//109 lätt//JJ|POS|NEU|SIN|IND|NOM//parataxis//18 att//IE//mark//111 bli//VB|INF|AKT//csubj//109 hemmablind//JJ|POS|UTR|SIN|IND|NOM//xcomp//111 och//KN//cc//118 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//118 kanske//AB//advmod//118 också//AB//advmod//118 är//VB|PRS|AKT//cop//118 naturligt//JJ|POS|NEU|SIN|IND|NOM//conj//109 att//IE//mark//120 glömma//VB|INF|AKT//csubj//118 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//123 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//123 svårigheter//NN|UTR|PLU|IND|NOM//obj//120 från//PP//case//125 tiden//NN|UTR|SIN|DEF|NOM//nmod//123 som//KN//mark//127 nykomling//NN|UTR|SIN|IND|NOM//obl//120 i//PP//case//129 politiken//NN|UTR|SIN|DEF|NOM//nmod//127 .//MAD//punct//18
7 Sammanfattning;Debatten//NN|UTR|SIN|DEF|NOM//nsubj//138 om//PP//case//134 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//134 mångfald//NN|UTR|SIN|IND|NOM//nmod//131 och//KN//cc//136 representativitet//NN|UTR|SIN|IND|NOM//conj//131 har//VB|PRS|AKT//aux//138 pågått//VB|SUP|AKT//parataxis//18 i//PP//case//142 ett//DT|NEU|SIN|IND//det//141 antal//NN|NEU|SIN|IND|NOM//nmod//142 år//NN|NEU|PLU|IND|NOM//obl//138 och//KN//cc//145 kan//VB|PRS|AKT//aux//145 antas//VB|INF|SFO//conj//18 vara//VB|INF|AKT//cop//148 väl//AB|POS//advmod//148 internaliserad//PC|PRF|UTR|SIN|IND|NOM//xcomp//145 i//PP//case//150 partierna//NN|NEU|PLU|DEF|NOM//obl//148 och//KN//cc//155 bland//PP//case//155 de//DT|UTR/NEU|PLU|DEF//det//155 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//155 medlemmarna//NN|UTR|PLU|DEF|NOM//conj//150 .//MAD//punct//18
7 Sammanfattning;Allt//DT|NEU|SIN|IND/DEF//det//159 detta//PN|NEU|SIN|DEF|SUB/OBJ//det//159 sammantaget//PC|PRF|NEU|SIN|IND|NOM//nsubj//161 kan//VB|PRS|AKT//aux//161 bidra//VB|INF|AKT//parataxis//18 till//PP//mark//171 att//SN//mark//171 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//171 som//HP|-|-|-//nsubj//166 sägs//VB|PRS|SFO//acl:relcl//164 i//PP//case//168 intervjuerna//NN|UTR|PLU|DEF|NOM//obl//166 inte//AB//advmod//171 helt//AB|POS//advmod//171 överensstämmer//VB|PRS|AKT//advcl//161 med//PP//case//173 verkligheten//NN|UTR|SIN|DEF|NOM//obl//171 och//KN//cc//175 praktiken//NN|UTR|SIN|DEF|NOM//conj//173 i//PP//case//177 partierna//NN|NEU|PLU|DEF|NOM//nmod//175 och//KN//cc//179 kommunpolitiken//NN|UTR|SIN|DEF|NOM//conj//177 ,//MID//punct//187 men//KN//cc//187 så//AB//advmod//187 behöver//VB|PRS|AKT//aux//187 dock//AB//advmod//187 inte//AB//advmod//187 vara//VB|INF|AKT//cop//187 fallet//NN|NEU|SIN|DEF|NOM//conj//18 .//MAD//punct//18
7 Sammanfattning;Givet//PC|PRF|NEU|SIN|IND|NOM//parataxis//18 dessa//DT|UTR/NEU|PLU|DEF//det//191 reservationer//NN|UTR|PLU|IND|NOM//nsubj//189 är//VB|PRS|AKT//conj//18 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//192 likväl//AB//advmod//192 så//AB//mark//210 att//SN//fixed//195 erfarenheter//NN|UTR|PLU|IND|NOM//nsubj:pass//210 och//KN//cc//199 synpunkter//NN|UTR|PLU|IND|NOM//conj//197 från//PP//case//201 personer//NN|UTR|PLU|IND|NOM//nmod//197 som//HP|-|-|-//nsubj//205 är//VB|PRS|AKT//cop//205 både//KN//cc//205 engagerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//201 och//KN//cc//207 personligt//AB|POS//conj//205 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//fixed//205 måste//VB|PRS|AKT//aux//210 tillmätas//VB|INF|SFO//advcl//18 stor//JJ|POS|UTR|SIN|IND|NOM//amod//212 betydelse//NN|UTR|SIN|IND|NOM//obj//210 när//HA//mark//217 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//213 gäller//VB|PRS|AKT//fixed//213 att//IE//mark//217 hitta//VB|INF|AKT//advcl//210 vägar//NN|UTR|PLU|IND|NOM//obj//217 fram//AB//advmod//217 mot//PP//case//224 en//DT|UTR|SIN|IND//det//224 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//224 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//224 mångfald//NN|UTR|SIN|IND|NOM//obl//217 i//PP//case//226 politiken//NN|UTR|SIN|DEF|NOM//nmod//224 ,//MID//punct//233 vilket//HP|NEU|SIN|IND//nsubj//233 också//AB//advmod//232 denna//DT|UTR|SIN|DEF//det//231 rapports//NN|UTR|SIN|IND|GEN//nmod:poss//232 uppläggning//NN|UTR|SIN|IND|NOM//nsubj//233 ger//VB|PRS|AKT//conj//18 uttryck//NN|NEU|SIN|IND|NOM//obj//233 för//PP//case//233 .//MAD//punct//18

7.1 Etnisk mångfald och representation;Innan//SN//mark//3 jag//PN|UTR|SIN|DEF|SUB//nsubj//3 närmare//AB|KOM//advmod//3 går//VB|PRS|AKT//advcl//29 in//PL//compound:prt//3 på//PP//compound:prt//3 hur//HA//advmod//13 partierna//NN|NEU|PLU|DEF|NOM//nsubj//13 genom//PP//case//10 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//10 dokument//NN|NEU|PLU|IND|NOM//nmod//7 och//KN//cc//12 företrädare//NN|UTR|PLU|IND|NOM//conj//10 uppger//VB|PRS|AKT//ccomp//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//13 arbeta//VB|INF|AKT//xcomp//13 för//PP//mark//18 att//IE//mark//18 engagera//VB|INF|AKT//advcl//15 personer//NN|UTR|PLU|IND|NOM//obj//18 med//PP//case//22 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//22 bakgrund//NN|UTR|SIN|IND|NOM//nmod//19 som//KN//mark//24 medlemmar//NN|UTR|PLU|IND|NOM//xcomp//18 och//KN//cc//27 som//KN//mark//27 förtroendevalda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//24 ,//MID//punct//29 belyser//VB|PRS|AKT//ROOT//29 jag//PN|UTR|SIN|DEF|SUB//nsubj//29 hur//HA//advmod//35 partierna//NN|NEU|PLU|DEF|NOM//nsubj//35 mer//AB|KOM//advmod//34 allmänt//AB|POS//advmod//35 ser//VB|PRS|AKT//ccomp//29 på//PP//case//38 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//38 mångfald//NN|UTR|SIN|IND|NOM//obl//35 och//KN//cc//40 representativitet//NN|UTR|SIN|IND|NOM//conj//38 .//MAD//punct//29
7.1 Etnisk mångfald och representation;Diskussionen//NN|UTR|SIN|DEF|NOM//nsubj//29 om//PP//case//45 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//45 mångfald//NN|UTR|SIN|IND|NOM//nmod//42 och//KN//cc//48 representativitet//NN|UTR|SIN|IND|NOM//nsubj//48 utgår//VB|PRS|AKT//conj//29 från//PP//case//51 en//DT|UTR|SIN|IND//det//51 kategorisering//NN|UTR|SIN|IND|NOM//obl//48 av//PP//case//53 befolkningen//NN|UTR|SIN|DEF|NOM//nmod//51 i//PP//case//55 grupper//NN|UTR|PLU|IND|NOM//nmod//53 ,//MID//punct//51 i//PP//case//59 detta//DT|NEU|SIN|DEF//det//59 fall//NN|NEU|SIN|IND|NOM//obl//60 svenskar//NN|UTR|PLU|IND|NOM//appos//51 och//KN//cc//62 personer//NN|UTR|PLU|IND|NOM//conj//60 med//PP//case//65 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//65 bakgrund//NN|UTR|SIN|IND|NOM//nmod//62 .//MID//punct//29
7.1 Etnisk mångfald och representation;Eftersom//SN//mark//73 personer//NN|UTR|PLU|IND|NOM//nsubj//73 med//PP//case//71 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//71 bakgrund//NN|UTR|SIN|IND|NOM//nmod//68 är//VB|PRS|AKT//cop//73 underrepresenterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//80 i//PP//case//77 de//DT|UTR/NEU|PLU|DEF//det//77 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 församlingarna//NN|UTR|PLU|DEF|NOM//obl//73 är//VB|PRS|AKT//cop//80 kategoriseringen//NN|UTR|SIN|DEF|NOM//nsubj//80 relevant//JJ|POS|UTR|SIN|IND|NOM//conj//29 .//MID//punct//80
7.1 Etnisk mångfald och representation;Utan//PP//case//84 denna//DT|UTR|SIN|DEF//det//84 kategorisering//NN|UTR|SIN|IND|NOM//nsubj//89 osynliggörs//VB|PRS|SFO//cc//84 problemet//NN|NEU|SIN|DEF|NOM//conj//84 och//KN//cc//88 underrepresentationen//NN|UTR|SIN|DEF|NOM//conj//86 riskerar//VB|PRS|AKT//advcl//80 att//IE//mark//91 kvarstå//VB|INF|AKT//xcomp//89 .//MAD//punct//29
7.1 Etnisk mångfald och representation;Kategorin//NN|UTR|SIN|DEF|NOM//amod//1 personer//NN|UTR|PLU|IND|NOM//nsubj//8 med//PP//case//4 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//4 bakgrund//NN|UTR|SIN|IND|NOM//nmod//1 är//VB|PRS|AKT//cop//8 dock//AB//advmod//8 inte//AB//advmod//8 homogen//JJ|POS|UTR|SIN|IND|NOM//ROOT//8 .//MAD//punct//8
7.1 Etnisk mångfald och representation;I//PP//case//11 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//12 ingår//VB|PRS|AKT//parataxis//8 grupper//NN|UTR|PLU|IND|NOM//nsubj//12 som//HP|-|-|-//nsubj//18 på//PP//case//17 intet//DT|NEU|SIN|IND//det//17 sätt//NN|NEU|SIN|IND|NOM//obl//18 skiljer//VB|PRS|AKT//acl:relcl//13 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//18 från//PP//case//21 svenskarna//NN|UTR|PLU|DEF|NOM//obl//18 när//HA//case//25 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//22 gäller//VB|PRS|AKT//fixed//22 deltagandet//NN|NEU|SIN|DEF|NOM//obl//18 i//PP//case//29 det//DT|NEU|SIN|DEF//det//29 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//29 livet//NN|NEU|SIN|DEF|NOM//nmod//25 .//MAD//punct//8
7.1 Etnisk mångfald och representation;Men//KN//cc//33 där//AB//advmod//33 ingår//VB|PRS|AKT//conj//8 också//AB//advmod//33 grupper//NN|UTR|PLU|IND|NOM//nsubj//33 som//HP|-|-|-//nsubj//37 upplever//VB|PRS|AKT//acl:relcl//35 starkt//JJ|POS|NEU|SIN|IND|NOM//amod//39 utanförskap//NN|NEU|SIN|IND|NOM//obj//37 och//KN//cc//41 marginalisering//NN|UTR|SIN|IND|NOM//conj//39 och//KN//cc//44 som//HP|-|-|-//nsubj//44 står//VB|PRS|AKT//conj//33 utanför//AB//advmod//44 även//AB//advmod//49 det//DT|NEU|SIN|DEF//det//49 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 sammanhanget//NN|NEU|SIN|DEF|NOM//obl//44 .//MID//punct//33
7.1 Etnisk mångfald och representation;Den//DT|UTR|SIN|DEF//det//53 amerikanska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//53 rättviseteoretikern//NN|UTR|SIN|DEF|NOM//nsubj//57 Iris//PM|NOM//nsubj//57 Marion//PM|NOM//flat//54 Young//PM|NOM//flat//54 anser//VB|PRS|AKT//parataxis//33 att//SN//mark//61 varje//DT|UTR/NEU|SIN|IND//det//60 grupp//NN|UTR|SIN|IND|NOM//nsubj//61 utvecklar//VB|PRS|AKT//ccomp//57 ett//DT|NEU|SIN|IND//det//64 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//64 perspektiv//NN|NEU|SIN|IND|NOM//obj//61 utifrån//PP//case//68 sin//PS|UTR|SIN|DEF//nmod:poss//68 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//68 position//NN|UTR|SIN|IND|NOM//obl//61 .//MID//punct//33
7.1 Etnisk mångfald och representation;Vidare//AB|KOM//parataxis//33 menar//VB|PRS|AKT//conj//8 hon//PN|UTR|SIN|DEF|SUB//nsubj//71 att//SN//mark//77 alla//DT|UTR/NEU|PLU|IND/DEF//det//75 perspektiv//NN|NEU|PLU|IND|NOM//nsubj//77 inte//AB//advmod//77 kommer//VB|PRS|AKT//ccomp//71 till//PP//compound:prt//77 uttryck//NN|NEU|SIN|IND|NOM//fixed//78 till//PP//compound:prt//77 exempel//NN|NEU|SIN|IND|NOM//fixed//80 i//PP//case//85 de//DT|UTR/NEU|PLU|DEF//det//85 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//85 sammanhangen//NN|NEU|PLU|DEF|NOM//obl//77 .//MAD//punct//8
7.1 Etnisk mångfald och representation;Enligt//PP//case//88 statsvetaren//NN|UTR|SIN|DEF|NOM//nmod//89 Erik//PM|NOM//nmod//8 Åsard//PM|NOM//flat:name//89 finns//VB|PRS|SFO//conj//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//91 i//PP//case//97 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//96 utvecklade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//96 industrisamhällen//NN|NEU|PLU|DEF|NOM//amod//97 grupper//NN|UTR|PLU|IND|NOM//obl//91 som//HP|-|-|-//nsubj//104 i//PP//case//103 ett//DT|NEU|SIN|IND//det//103 eller//KN//cc//102 annat//JJ|POS|NEU|SIN|IND|NOM//conj//100 avseende//NN|NEU|SIN|IND|NOM//obl//104 uppfattar//VB|PRS|AKT//acl:relcl//97 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//104 som//KN//mark//107 diskriminerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//104 .//MID//punct//8
7.1 Etnisk mångfald och representation;Dessa//DT|UTR/NEU|PLU|DEF//det//110 grupper//NN|UTR|PLU|IND|NOM//nsubj//112 har//VB|PRS|AKT//aux//112 blivit//VB|SUP|AKT//parataxis//8 alltmer//AB//advmod//114 synliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//112 och//KN//cc//116 ställer//VB|PRS|AKT//conj//112 krav//NN|NEU|PLU|IND|NOM//obj//116 på//PP//mark//123 att//SN//mark//123 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//121 situation//NN|UTR|SIN|IND|NOM//nsubj:pass//123 ska//VB|PRS|AKT//aux//123 förbättras//VB|INF|SFO//advcl//116 .//MAD//punct//126
7.1 Etnisk mångfald och representation;Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//126 Kommunförbundet//NN|NEU|SIN|DEF|NOM//nsubj//130 och//KN//cc//128 Landstingsförbundet//PM|NOM//conj//126 har//VB|PRS|AKT//aux//130 gjort//VB|SUP|AKT//conj//123 en//DT|UTR|SIN|IND//det//132 undersökning//NN|UTR|SIN|IND|NOM//obj//130 som//HP|-|-|-//nsubj//134 visar//VB|PRS|AKT//acl:relcl//132 att//SN//mark//136 invandrare//NN|UTR|PLU|IND|NOM//nsubj//142 från//PP//case//139 icke-europeiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//139 länder//NN|NEU|PLU|IND|NOM//nmod//136 är//VB|PRS|AKT//aux:pass//142 kraftigt//AB|POS//advmod//142 underrepresenterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//134 i//PP//case//146 de//DT|UTR/NEU|PLU|DEF//det//146 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//146 församlingarna//NN|UTR|PLU|DEF|NOM//obl//142 .//MAD//punct//112
7.1 Etnisk mångfald och representation;Däremot//AB//advmod//157 har//VB|PRS|AKT//aux//157 invandrare//NN|UTR|PLU|IND|NOM//nsubj//157 från//PP//case//154 de//DT|UTR/NEU|PLU|DEF//det//154 nordiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//154 grannländerna//NN|NEU|PLU|DEF|NOM//nmod//150 är//VB|PRS|AKT//cop//157 god//JJ|POS|UTR|SIN|IND|NOM//amod//157 representation//NN|UTR|SIN|IND|NOM//appos//8 .//MAD//punct//8
7.1 Etnisk mångfald och representation;Hearingen//NN|UTR|SIN|DEF|NOM//nsubj//1 visade//VB|PRT|AKT//ROOT//1 att//SN//mark//5 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//4 partier//NN|NEU|PLU|IND|NOM//nsubj//5 delar//VB|PRS|AKT//ccomp//1 uppfattningen//NN|UTR|SIN|DEF|NOM//obj//5 att//SN//mark//8 personer//NN|UTR|PLU|IND|NOM//nsubj//13 med//PP//case//11 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//11 bakgrund//NN|UTR|SIN|IND|NOM//nmod//8 är//VB|PRS|AKT//cop//13 underrepresenterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//5 i//PP//case//17 det//DT|NEU|SIN|DEF//det//17 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//17 livet//NN|NEU|SIN|DEF|NOM//obl//13 .//MID//punct//5
7.1 Etnisk mångfald och representation;Inget//DT|NEU|SIN|IND//nsubj//21 parti//NN|NEU|SIN|IND|NOM//nsubj//21 registrerar//VB|PRS|AKT//conj//1 medlemmarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//26 eller//KN//cc//24 förtroendevaldas//PC|PRF|UTR/NEU|PLU|IND/DEF|GEN//conj//22 etniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 tillhörighet//NN|UTR|SIN|IND|NOM//obj//21 ,//MID//punct//34 men//KN//cc//34 uppskattningen//NN|UTR|SIN|DEF|NOM//nsubj//34 bland//PP//case//31 flertalet//NN|NEU|SIN|DEF|NOM//nmod//29 av//PP//case//33 partirepresentanterna//NN|UTR|PLU|DEF|NOM//nmod//31 var//VB|PRT|AKT//conj//21 att//SN//mark//38 invandrare//NN|UTR|PLU|IND|NOM//nsubj//38 är//VB|PRS|AKT//cop//38 underrepresenterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//34 både//KN//cc//41 bland//PP//case//41 medlemmar//NN|UTR|PLU|IND|NOM//obl//38 och//KN//cc//43 förtroendevalda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//41 .//MAD//punct//38
7.1 Etnisk mångfald och representation;Vänsterpartiets//NN|NEU|SIN|DEF|GEN//nmod:poss//46 företrädare//NN|UTR|SIN|IND|NOM//nsubj//47 anser//VB|PRS|AKT//conj//38 dock//AB//advmod//47 att//SN//mark//57 representationen//NN|UTR|SIN|DEF|NOM//nsubj//57 av//PP//case//52 personer//NN|UTR|PLU|IND|NOM//nmod//50 med//PP//case//55 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//55 bakgrund//NN|UTR|SIN|IND|NOM//nmod//52 var//VB|PRT|AKT//cop//57 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//47 bland//PP//case//62 det//DT|NEU|SIN|DEF//det//61 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//61 partiets//NN|NEU|SIN|DEF|GEN//nmod:poss//62 medlemmar//NN|UTR|PLU|IND|NOM//obl//57 och//KN//cc//64 representanten//NN|UTR|SIN|DEF|NOM//conj//62 för//PP//case//66 Miljöpartiet//NN|NEU|SIN|DEF|NOM//nmod//64 de//DT|UTR/NEU|PLU|DEF//det//68 gröna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//69 menar//VB|PRS|AKT//conj//47 att//SN//mark//73 representativiteten//NN|UTR|SIN|DEF|NOM//nsubj//73 är//VB|PRS|AKT//cop//73 god//JJ|POS|UTR|SIN|IND|NOM//ccomp//69 bland//PP//case//76 partiets//NN|NEU|SIN|DEF|GEN//nmod:poss//76 förtroendevalda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//73 framför//PP//case//78 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//73 i//PP//case//80 Stockholm//PM|NOM//nmod//78 ,//MID//punct//86 men//KN//cc//86 även//AB//advmod//86 i//PP//case//86 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//86 kommuner//NN|UTR|PLU|IND|NOM//conj//73 .//MAD//punct//86
7.1 Etnisk mångfald och representation;Under//PP//case//89 utfrågningen//NN|UTR|SIN|DEF|NOM//obl//90 diskuterade//VB|PRT|AKT//advcl//47 partiföreträdarna//NN|UTR|PLU|DEF|NOM//nmod//92 frågan//NN|UTR|SIN|DEF|NOM//obj//90 om//PP//case//94 representativiteten//NN|UTR|SIN|DEF|NOM//nmod//92 i//PP//case//96 relation//NN|UTR|SIN|IND|NOM//nmod//94 till//PP//case//99 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//99 grupper//NN|UTR|PLU|IND|NOM//nmod//94 ://MID//punct//92
7.1 Etnisk mångfald och representation;kvinnor//NN|UTR|PLU|IND|NOM//appos//92 ,//MID//punct//103 ungdomar//NN|UTR|PLU|IND|NOM//conj//101 ,//MID//punct//105 medelålders//NN|UTR|SIN|IND|GEN//conj//101 med//PP//case//107 barn//NN|NEU|PLU|IND|NOM//nmod//105 och//KN//cc//109 personer//NN|UTR|PLU|IND|NOM//conj//107 med//PP//case//112 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//112 bakgrund//NN|UTR|SIN|IND|NOM//nmod//109 .//MAD//punct//92
7.1 Etnisk mångfald och representation;Begreppet//NN|NEU|SIN|DEF|NOM//nmod//115 representativitet//NN|UTR|SIN|IND|NOM//nsubj//116 implicerar//VB|PRS|AKT//conj//47 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//116 som//HP|-|-|-//mark//120 partierna//NN|NEU|PLU|DEF|NOM//nsubj//120 eftersträvar//VB|PRS|AKT//acl:relcl//117 ,//MID//punct//125 nämligen//AB//advmod//125 en//DT|UTR|SIN|IND//det//125 proportionell//JJ|POS|UTR|SIN|IND|NOM//amod//125 överensstämmelse//NN|UTR|SIN|IND|NOM//advcl//116 för//PP//case//129 de//DT|UTR/NEU|PLU|DEF//det//129 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//129 grupperna//NN|UTR|PLU|DEF|NOM//nmod//125 .//MAD//punct//1
7.1 Etnisk mångfald och representation;I//PP//case//2 alla//DT|UTR/NEU|PLU|IND/DEF//det//2 partier//NN|NEU|PLU|IND|NOM//obl//3 pågår//VB|PRS|AKT//ROOT//3 en//DT|UTR|SIN|IND//det//6 aktiv//JJ|POS|UTR|SIN|IND|NOM//amod//6 diskussion//NN|UTR|SIN|IND|NOM//nsubj//3 kring//PP//case//8 frågan//NN|UTR|SIN|DEF|NOM//obl//3 och//KN//cc//10 samtliga//PN|UTR/NEU|PLU|IND|SUB/OBJ//conj//8 arbetar//VB|PRS|AKT//conj//3 också//AB//advmod//11 på//PP//case//15 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 sätt//NN|NEU|PLU|IND|NOM//obl//11 för//PP//case//18 en//DT|UTR|SIN|IND//det//18 förändring//NN|UTR|SIN|IND|NOM//obl//11 .//MAD//punct//3
7.1 Etnisk mångfald och representation;Centerpartiets//PM|GEN//nmod:poss//21 riksstämma//NN|UTR|SIN|IND|NOM//nsubj//22 antog//VB|PRT|AKT//parataxis//3 1999//RG|NOM//nummod//22 ett//DT|NEU|SIN|IND//det//25 program//NN|NEU|SIN|IND|NOM//obj//22 för//PP//case//27 mångfald//NN|UTR|SIN|IND|NOM//nmod//25 och//KN//cc//30 lika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 möjligheter//NN|UTR|PLU|IND|NOM//conj//27 .//MAD//punct//22
